"county_code","date_id","Clinton","Trump","Stein","Johnson"
48281,1008,2.66,3.04,0.25,1.14
48283,1008,1.16,3.98,0.33,0.17
48285,1008,3.64,5.65,0.00,0.18
48287,1008,1.83,2.06,0.34,0.11
48289,1008,1.37,3.16,0.11,0.00
48291,1008,1.52,2.70,0.03,0.19
48293,1008,3.12,5.93,0.91,1.98
48295,1008,2.22,0.74,0.00,0.74
48297,1008,1.45,3.01,0.00,0.19
48299,1008,1.50,3.19,0.09,0.28
48301,1008,1.25,5.00,0.00,0.00
48303,1008,1.56,2.83,0.10,0.47
48305,1008,1.30,1.30,0.00,0.00
48307,1008,1.57,1.31,0.26,0.00
48309,1008,1.64,2.76,0.13,0.38
48311,1008,1.60,1.92,0.00,0.32
48313,1008,1.27,2.38,0.00,0.48
48315,1008,0.68,2.28,0.00,0.23
48317,1008,1.67,1.67,0.00,0.63
48319,1008,1.41,2.82,0.00,0.00
48321,1008,1.42,2.92,0.04,0.04
48323,1008,0.99,2.26,0.20,0.25
48325,1008,2.47,4.02,0.08,0.32
48327,1008,0.00,5.26,0.00,0.00
48329,1008,1.47,2.59,0.06,0.60
48331,1008,1.17,2.03,0.00,0.25
48333,1008,2.56,1.71,0.85,0.00
48335,1008,0.56,1.40,0.00,1.40
48337,1008,1.76,3.00,0.00,0.21
48339,1008,1.83,3.08,0.10,0.42
48341,1008,1.04,3.05,0.07,0.15
48343,1008,1.08,2.16,0.00,0.36
48345,1008,0.00,3.03,0.00,0.00
48347,1008,1.58,3.41,0.07,0.67
48349,1008,1.38,2.76,0.00,0.21
48351,1008,1.74,2.33,0.00,0.58
48353,1008,1.30,2.11,0.10,0.40
48355,1008,1.76,2.73,0.10,0.31
48357,1008,1.64,4.92,0.00,0.14
48359,1008,1.26,3.14,0.00,0.00
48361,1008,2.23,3.19,0.05,0.25
48363,1008,1.46,2.79,0.00,0.41
48365,1008,2.23,6.52,0.09,0.26
48367,1008,2.08,3.54,0.09,0.41
48369,1008,1.96,5.68,0.00,0.20
48371,1008,1.47,2.10,0.00,0.21
48373,1008,1.87,2.98,0.04,0.11
48375,1008,1.70,2.80,0.10,0.20
48377,1008,6.82,7.44,1.03,0.21
48379,1008,1.20,2.00,0.00,0.40
48381,1008,1.74,3.66,0.09,0.45
48383,1008,0.29,3.22,0.00,0.29
48385,1008,1.28,5.13,0.00,1.92
48387,1008,1.77,3.53,0.16,0.48
48389,1008,4.91,1.83,0.08,0.42
48391,1008,1.27,2.33,0.00,0.21
48393,1008,2.13,4.26,0.00,0.00
48395,1008,0.49,3.58,0.00,0.49
48397,1008,1.83,2.89,0.03,0.41
48399,1008,2.36,1.57,0.00,0.00
48401,1008,1.75,3.22,0.08,0.32
48403,1008,1.47,3.54,0.00,0.00
48405,1008,0.81,3.23,0.00,0.40
48407,1008,1.74,3.20,0.00,0.42
48409,1008,2.11,3.52,0.06,0.35
48411,1008,1.67,1.88,0.00,0.62
48413,1008,2.04,2.90,0.00,0.71
48415,1008,1.93,8.22,0.08,0.34
48417,1008,3.25,4.55,0.65,0.00
48419,1008,3.17,7.58,0.09,0.18
48421,1008,2.70,8.11,0.00,0.00
48423,1008,1.77,2.93,0.11,0.44
48425,1008,1.76,3.17,0.00,0.35
48427,1008,1.78,3.62,0.28,0.37
48429,1008,0.87,6.52,0.43,0.43
48431,1008,0.83,0.00,0.00,0.00
48433,1008,0.00,3.03,0.00,0.00
48435,1008,1.41,2.82,0.00,0.00
48437,1008,2.69,3.31,0.08,0.69
48439,1008,1.72,2.98,0.11,0.38
48441,1008,1.52,2.60,0.09,0.40
48443,1008,1.87,0.93,0.00,0.62
48445,1008,1.07,3.05,0.15,0.15
48447,1008,3.66,2.44,0.00,0.00
48449,1008,1.90,2.03,0.00,0.27
48451,1008,1.62,2.75,0.07,0.34
48453,1008,2.02,3.44,0.17,0.49
48455,1008,2.70,7.02,0.00,0.11
48457,1008,1.89,4.04,0.38,0.63
48459,1008,2.48,4.74,0.09,0.09
48461,1008,1.60,1.86,0.00,0.53
48463,1008,2.84,3.44,0.09,1.44
48465,1008,1.12,2.14,0.12,0.27
48467,1008,1.34,3.64,0.09,0.26
48469,1008,1.71,3.59,0.18,0.38
48471,1008,1.43,3.19,0.04,0.42
48473,1008,1.96,3.14,0.09,0.14
48475,1008,1.06,3.70,0.00,0.42
48477,1008,1.11,3.12,0.07,0.22
48479,1008,1.41,3.00,0.12,0.18
48481,1008,2.55,3.08,0.12,0.33
48483,1008,1.90,3.17,0.00,0.32
48485,1008,1.90,2.50,0.05,0.21
48487,1008,1.43,3.85,0.00,0.22
48489,1008,2.17,3.87,0.00,0.09
48491,1008,1.53,2.51,0.14,0.35
48493,1008,1.64,3.45,0.04,0.29
48495,1008,2.41,3.49,0.00,0.00
48497,1008,2.05,3.43,0.00,0.34
48499,1008,2.46,6.01,0.00,0.42
48501,1008,1.64,1.64,0.00,0.00
48503,1008,1.66,2.70,0.00,0.90
48505,1008,1.01,7.59,0.25,0.25
48507,1008,2.48,4.13,0.00,0.00
49001,1008,1.94,1.72,0.00,0.00
49003,1008,1.55,2.45,0.03,0.70
49005,1008,1.92,2.90,0.16,0.93
49007,1008,1.41,2.92,0.05,1.03
49009,1008,0.00,3.57,0.00,0.00
49011,1008,1.46,2.39,0.10,0.55
49013,1008,1.52,3.91,0.00,0.76
49015,1008,1.44,2.01,0.00,0.29
49017,1008,1.84,2.30,0.46,0.09
49019,1008,1.65,2.65,0.33,0.61
49021,1008,1.65,2.45,0.11,0.39
49023,1008,8.95,1.74,0.27,0.40
49025,1008,1.11,1.11,0.12,0.37
49027,1008,1.67,1.83,0.00,0.15
49029,1008,1.32,2.62,0.24,0.56
49031,1008,4.62,3.08,0.00,1.54
49033,1008,1.24,2.49,0.00,0.83
49035,1008,1.70,2.91,0.13,0.51
49037,1008,1.30,3.30,0.12,0.24
49039,1008,2.61,3.62,0.16,0.47
49041,1008,1.75,2.50,0.00,0.25
49043,1008,1.89,3.19,0.11,0.77
49045,1008,1.59,2.71,0.06,0.37
49047,1008,1.25,2.46,0.07,0.37
49049,1008,1.69,2.47,0.11,0.59
49051,1008,1.80,3.01,0.08,0.29
49053,1008,1.59,3.09,0.09,0.30
49055,1008,1.54,2.56,0.00,0.00
49057,1008,1.69,3.06,0.14,0.37
50001,1008,2.33,2.94,0.43,0.40
50003,1008,2.74,4.90,0.27,0.56
50005,1008,1.95,5.08,0.47,1.27
50007,1008,2.29,3.96,0.27,0.66
50009,1008,2.23,1.79,0.45,0.00
50011,1008,3.07,4.38,0.41,0.41
50013,1008,1.31,4.44,0.13,0.00
50015,1008,2.07,4.03,0.16,0.74
50017,1008,2.50,2.84,0.40,0.40
50019,1008,1.93,3.10,0.21,0.34
50021,1008,2.40,3.32,0.18,0.46
50023,1008,2.23,4.35,0.27,0.70
50025,1008,2.37,3.45,0.38,0.67
50027,1008,2.03,3.61,0.17,0.42
51001,1008,1.32,3.03,0.10,0.29
51003,1008,2.22,4.02,0.22,0.80
51005,1008,2.31,5.50,0.00,0.38
51007,1008,1.39,3.08,0.31,0.31
51009,1008,3.21,6.29,0.10,0.62
51011,1008,2.47,9.21,0.00,0.45
51013,1008,2.94,4.45,0.21,0.68
51015,1008,2.21,4.30,0.26,0.66
51017,1008,2.46,5.26,0.35,0.35
51019,1008,2.28,4.08,0.14,0.51
51021,1008,1.64,1.64,0.00,0.55
51023,1008,1.66,3.91,0.11,0.32
51025,1008,1.84,4.95,0.28,0.14
51027,1008,2.53,6.18,0.19,0.28
51029,1008,1.86,1.55,0.00,0.00
51031,1008,1.87,3.77,0.15,0.55
51033,1008,1.78,3.74,0.00,0.63
51035,1008,2.17,5.57,1.04,1.60
51036,1008,1.02,2.03,0.00,0.51
51037,1008,6.65,7.93,0.00,1.28
51041,1008,2.47,3.99,0.29,0.69
51043,1008,1.25,3.56,0.00,0.96
51045,1008,6.51,8.37,0.00,0.00
51047,1008,3.02,4.52,0.05,0.66
51049,1008,2.46,3.17,0.00,0.35
51051,1008,1.14,3.26,0.16,0.00
51053,1008,1.02,2.83,0.11,0.11
51057,1008,1.42,2.14,0.14,0.57
51059,1008,2.46,4.12,0.22,0.59
51061,1008,2.85,4.69,0.07,0.75
51063,1008,2.93,7.33,0.17,0.17
51065,1008,3.10,3.85,0.37,0.48
51067,1008,2.53,4.48,0.16,0.66
51069,1008,2.22,3.59,0.20,0.71
51071,1008,2.15,3.00,0.00,0.54
51073,1008,1.93,3.40,0.03,0.57
51075,1008,2.85,4.99,0.24,0.30
51077,1008,1.15,4.24,0.36,0.36
51079,1008,1.83,4.42,0.18,0.65
51081,1008,1.56,3.33,0.00,0.07
51083,1008,2.07,2.13,0.22,0.54
51085,1008,2.27,4.00,0.11,0.64
51087,1008,2.26,3.72,0.21,0.55
51089,1008,2.55,4.16,0.12,0.47
51091,1008,0.00,2.40,0.00,0.00
51093,1008,2.58,4.35,0.35,0.85
51095,1008,2.50,3.61,0.16,0.77
51097,1008,1.72,7.30,0.00,0.43
51099,1008,2.84,4.05,0.08,0.84
51101,1008,2.24,2.98,0.19,0.65
51103,1008,1.05,3.77,0.00,0.84
51105,1008,1.63,4.13,0.11,0.11
51107,1008,1.66,2.73,0.16,0.40
51109,1008,2.72,4.06,1.10,0.38
51111,1008,1.78,2.03,0.25,0.51
51113,1008,1.06,3.79,0.00,0.30
51115,1008,2.48,3.11,0.00,0.21
51117,1008,2.01,4.02,0.00,0.33
51119,1008,0.95,9.49,0.00,0.76
51121,1008,1.72,3.97,0.25,0.77
51125,1008,3.26,4.95,0.13,1.30
51127,1008,1.43,2.80,0.10,0.41
51131,1008,2.63,3.00,0.13,0.13
51133,1008,1.96,3.22,0.00,0.56
51135,1008,3.01,5.80,0.00,0.45
51137,1008,2.90,4.43,0.40,0.45
51139,1008,2.92,4.92,0.17,0.50
51141,1008,4.07,5.64,0.13,0.52
51143,1008,2.42,3.50,0.24,0.42
51145,1008,1.93,2.88,0.05,0.84
51147,1008,2.19,3.07,0.00,0.44
51149,1008,1.41,3.59,0.24,0.63
51153,1008,2.43,4.06,0.14,0.55
51155,1008,1.95,3.72,0.12,0.35
51157,1008,1.79,4.40,0.33,0.82
51159,1008,2.25,2.70,0.45,0.90
51161,1008,2.56,4.08,0.25,0.88
51163,1008,2.91,4.45,0.16,1.44
51165,1008,2.08,4.08,0.23,0.78
51167,1008,1.99,5.55,0.12,0.29
51169,1008,1.49,5.17,0.31,0.16
51171,1008,2.44,4.29,0.12,0.49
51173,1008,2.54,4.85,0.29,0.63
51175,1008,1.34,1.84,0.00,0.00
51177,1008,1.83,3.24,0.15,0.52
51179,1008,2.54,3.79,0.25,0.49
51181,1008,1.30,1.95,0.33,3.26
51183,1008,0.58,3.49,0.00,0.29
51185,1008,3.05,5.08,0.00,0.27
51187,1008,3.51,5.70,0.17,0.57
51191,1008,2.56,5.02,0.15,0.59
51193,1008,2.61,3.64,0.00,0.45
51195,1008,1.74,6.49,0.00,0.56
51197,1008,2.06,4.83,0.31,0.31
51199,1008,1.86,2.68,0.12,0.55
53001,1008,2.79,4.57,0.08,0.08
53003,1008,2.40,3.42,0.23,0.46
53005,1008,1.75,2.99,0.14,0.47
53007,1008,2.08,3.80,0.13,0.46
53009,1008,2.33,3.25,0.16,0.46
53011,1008,2.09,3.72,0.15,0.54
53013,1008,1.89,0.94,0.00,0.00
53015,1008,1.97,2.94,0.39,0.45
53017,1008,1.55,3.55,0.00,0.33
53019,1008,7.36,4.99,0.00,0.24
53021,1008,1.78,3.22,0.10,0.42
53023,1008,3.26,2.67,0.00,0.30
53025,1008,1.38,4.21,0.05,0.49
53027,1008,1.99,3.79,0.12,0.46
53029,1008,2.62,3.24,0.22,1.43
53031,1008,2.33,4.05,0.19,0.73
53033,1008,2.20,3.63,0.18,0.50
53035,1008,1.95,2.90,0.15,0.64
53037,1008,1.94,3.59,0.12,0.64
53039,1008,2.89,3.85,0.96,1.28
53041,1008,3.56,4.77,0.22,0.42
53043,1008,4.33,4.15,0.17,1.04
53045,1008,2.07,3.48,0.27,0.55
53047,1008,2.89,4.48,0.04,0.22
53049,1008,2.42,2.96,0.31,0.78
53051,1008,1.88,2.28,0.13,0.13
53053,1008,1.89,3.11,0.13,0.52
53055,1008,2.27,3.90,0.15,1.10
53057,1008,2.13,3.00,0.08,0.50
53059,1008,3.01,5.67,0.28,0.43
53061,1008,2.12,3.55,0.17,0.54
53063,1008,2.27,3.41,0.15,0.48
53065,1008,1.54,2.73,0.28,0.42
53067,1008,1.98,3.25,0.26,0.70
53069,1008,1.32,2.65,0.00,0.00
53071,1008,1.62,2.58,0.25,0.37
53073,1008,2.37,4.05,0.23,0.56
53075,1008,1.59,3.13,0.17,0.78
53077,1008,1.74,3.30,0.11,0.35
54001,1008,1.64,4.27,0.11,0.11
54003,1008,2.55,4.28,0.12,0.50
54005,1008,0.55,3.27,0.00,0.27
54007,1008,2.83,5.25,0.00,0.00
54009,1008,2.91,4.74,0.00,0.11
54011,1008,2.29,3.93,0.15,0.54
54013,1008,0.00,5.26,0.88,0.88
54015,1008,0.00,0.00,0.00,0.00
54017,1008,3.07,5.52,0.61,3.07
54019,1008,1.67,5.53,0.14,0.38
54021,1008,4.69,11.25,0.00,0.00
54023,1008,1.13,4.95,0.00,0.23
54025,1008,2.36,4.97,0.10,0.05
54027,1008,1.35,3.83,0.11,0.34
54029,1008,2.50,6.25,0.33,0.59
54031,1008,1.61,3.89,0.13,0.27
54033,1008,1.81,3.91,0.12,0.36
54035,1008,2.29,4.47,0.12,0.12
54037,1008,3.20,3.63,0.08,0.53
54039,1008,2.23,4.71,0.04,0.35
54041,1008,1.69,2.72,0.00,0.26
54043,1008,2.50,5.26,0.13,0.13
54045,1008,1.21,2.91,0.07,0.14
54047,1008,2.17,5.68,0.00,0.17
54049,1008,1.81,4.62,0.11,0.59
54051,1008,2.23,3.34,0.14,1.25
54053,1008,2.84,6.78,0.44,0.58
54055,1008,1.94,4.39,0.10,0.35
54057,1008,1.31,6.40,0.00,0.08
54059,1008,1.53,2.55,0.00,0.00
54061,1008,1.90,3.65,0.17,0.49
54063,1008,0.00,2.97,0.00,0.59
54065,1008,1.47,5.16,0.18,0.55
54067,1008,1.16,4.24,0.10,0.29
54069,1008,2.48,3.18,0.09,0.59
54071,1008,2.36,5.51,0.00,0.00
54073,1008,3.15,13.29,0.00,0.70
54075,1008,1.77,7.42,0.00,0.00
54077,1008,1.40,3.97,0.15,0.66
54079,1008,2.51,4.98,0.17,0.50
54081,1008,2.07,6.17,0.32,0.60
54083,1008,1.33,4.89,0.07,0.28
54085,1008,1.26,4.69,0.18,0.18
54087,1008,1.38,2.56,0.00,0.20
54089,1008,1.86,6.12,0.00,0.00
54091,1008,1.54,2.76,0.15,0.00
54093,1008,3.14,4.18,0.63,0.42
54095,1008,2.39,1.86,0.00,0.00
54097,1008,2.24,3.71,0.12,0.71
54099,1008,2.46,3.72,0.06,0.46
54101,1008,1.75,3.07,0.00,0.00
54103,1008,1.79,2.84,0.00,0.00
54105,1008,1.54,3.08,0.51,0.51
54107,1008,1.85,3.36,0.11,0.48
54109,1008,2.43,4.28,0.00,0.00
55001,1008,2.17,3.33,0.04,0.47
55003,1008,1.49,5.46,0.21,0.14
55005,1008,2.19,4.18,0.21,0.69
55007,1008,1.60,4.91,0.46,1.03
55009,1008,1.96,3.58,0.14,0.47
55011,1008,1.51,2.26,0.00,0.57
55013,1008,1.05,4.64,0.11,0.11
55015,1008,1.80,2.58,0.17,0.41
55017,1008,1.85,2.89,0.11,0.36
55019,1008,1.18,2.53,0.17,0.08
55021,1008,1.72,3.46,0.12,0.38
55023,1008,2.26,3.94,1.01,0.84
55025,1008,2.32,3.85,0.24,0.65
55027,1008,2.01,3.91,0.10,0.42
55029,1008,1.88,3.39,0.14,0.36
55031,1008,2.05,4.47,0.31,2.02
55033,1008,1.64,3.47,0.16,0.80
55035,1008,1.82,4.01,0.12,0.62
55037,1008,0.86,1.72,0.00,0.86
55039,1008,2.02,3.32,0.13,0.37
55041,1008,2.95,3.65,1.04,0.35
55043,1008,1.73,3.73,0.20,0.41
55045,1008,2.35,3.25,0.00,0.32
55047,1008,1.67,2.58,0.15,0.46
55049,1008,2.09,2.09,0.12,0.31
55051,1008,1.63,1.30,0.00,0.33
55053,1008,1.67,2.81,0.23,0.76
55055,1008,2.41,4.25,0.06,0.53
55057,1008,2.35,2.72,0.52,0.66
55059,1008,1.92,3.70,0.24,0.47
55061,1008,1.37,2.09,0.00,0.36
55063,1008,1.81,3.14,0.18,0.44
55065,1008,1.22,3.05,0.31,0.92
55067,1008,1.31,2.70,0.00,0.09
55069,1008,1.47,2.78,0.11,0.38
55071,1008,3.42,5.50,0.29,0.38
55073,1008,1.60,2.97,0.11,0.31
55075,1008,2.16,2.79,0.12,0.62
55077,1008,2.29,4.08,0.00,0.00
55078,1008,1.79,2.68,0.00,0.00
55079,1008,1.79,3.17,0.14,0.49
55081,1008,1.50,2.63,0.09,0.31
55083,1008,1.66,3.08,0.00,0.71
55085,1008,1.84,3.44,0.09,0.61
55087,1008,1.82,2.89,0.15,0.49
55089,1008,2.31,3.36,0.16,0.70
55091,1008,1.12,3.35,0.19,0.74
55093,1008,1.88,3.12,0.28,0.57
55095,1008,1.50,3.82,0.03,0.39
55097,1008,1.63,3.57,0.24,0.80
55099,1008,1.24,2.61,0.41,0.41
55101,1008,1.66,3.10,0.14,0.40
55103,1008,1.51,2.15,0.22,0.97
55105,1008,1.49,3.41,0.13,0.44
55107,1008,1.52,3.54,0.00,0.84
55109,1008,3.02,4.70,0.30,1.58
55111,1008,1.63,2.57,0.24,0.29
55113,1008,2.00,3.28,0.40,0.80
55115,1008,1.45,3.10,0.12,0.51
55117,1008,1.81,3.98,0.10,0.35
55119,1008,1.00,3.10,0.09,0.09
55121,1008,2.02,3.86,0.66,1.29
55123,1008,2.32,3.54,0.58,0.52
55125,1008,2.11,3.52,0.05,0.49
55127,1008,2.07,6.49,0.09,0.54
55129,1008,7.00,9.97,2.88,4.41
55131,1008,2.54,4.43,0.18,0.44
55133,1008,2.31,3.84,0.22,0.73
55135,1008,1.98,2.57,0.20,0.33
55137,1008,1.42,3.15,0.16,0.74
55139,1008,1.82,2.58,0.16,0.60
55141,1008,1.47,2.95,0.09,0.34
56001,1008,1.52,4.66,0.38,0.73
56003,1008,0.99,0.99,0.25,0.12
56005,1008,1.57,2.49,0.03,0.37
56007,1008,2.11,3.98,0.00,0.16
56009,1008,1.50,1.38,0.12,0.12
56011,1008,1.33,4.89,0.00,0.44
56013,1008,1.22,2.27,0.10,0.58
56015,1008,3.44,11.09,0.16,0.62
56017,1008,1.71,2.56,0.00,1.14
56019,1008,1.37,2.06,0.00,0.00
56021,1008,2.09,4.42,0.09,0.58
56023,1008,1.52,2.25,0.00,0.29
56025,1008,1.75,3.76,0.15,0.74
56027,1008,1.57,5.51,0.00,1.57
56029,1008,2.11,3.24,0.14,0.46
56031,1008,1.63,3.62,0.00,0.00
56033,1008,1.92,2.85,0.07,0.26
56035,1008,1.15,3.12,0.00,0.49
56037,1008,1.89,4.14,0.16,0.16
56039,1008,1.61,4.18,0.09,0.61
56041,1008,2.14,1.71,0.00,0.86
56043,1008,1.31,1.12,0.00,5.04
56045,1008,1.53,2.04,0.00,0.00
1001,1001,3.34,3.36,0.04,1.10
1003,1001,4.74,4.62,0.25,0.92
1005,1001,3.61,3.12,0.00,0.49
1007,1001,2.67,3.18,0.09,0.52
1009,1001,3.46,3.28,0.07,0.24
1011,1001,1.97,5.13,0.00,0.20
1013,1001,2.09,3.46,0.00,0.16
1015,1001,3.62,3.67,0.25,0.61
1017,1001,2.87,3.39,0.04,0.30
1019,1001,4.43,8.06,0.10,0.25
1021,1001,4.17,3.77,0.10,0.58
1023,1001,3.70,3.06,0.13,0.51
1025,1001,4.60,4.60,0.16,0.32
1027,1001,1.65,1.81,0.00,0.33
1029,1001,2.90,5.40,0.00,0.40
1031,1001,3.50,3.64,0.17,0.73
1033,1001,3.47,3.87,0.11,0.51
1035,1001,2.04,3.61,0.00,0.16
1037,1001,3.70,3.99,0.00,0.19
1039,1001,2.92,2.88,0.04,0.37
1041,1001,3.12,1.87,0.00,0.37
1043,1001,3.53,3.37,0.08,0.64
1045,1001,3.29,3.47,0.13,0.83
1047,1001,1.79,2.10,0.04,0.31
1049,1001,3.93,4.07,0.35,1.23
1051,1001,3.26,3.01,0.12,0.63
1053,1001,2.93,4.05,0.04,0.41
1055,1001,3.97,4.06,0.46,0.83
1057,1001,3.82,4.45,0.00,0.95
1059,1001,2.99,4.15,0.20,0.48
1061,1001,2.47,2.25,0.07,0.73
1063,1001,4.69,2.50,0.00,0.62
1065,1001,2.76,3.68,0.39,0.13
1067,1001,3.92,3.06,0.00,0.00
1069,1001,2.95,3.67,0.07,0.76
1071,1001,3.26,3.05,0.17,0.49
1073,1001,3.79,4.08,0.15,0.80
1075,1001,1.30,3.04,0.00,0.00
1077,1001,4.18,4.69,0.13,0.69
1079,1001,3.30,3.64,0.00,0.38
1081,1001,3.74,3.69,0.16,1.10
1083,1001,3.41,3.90,0.14,0.63
1085,1001,3.02,2.61,0.14,0.00
1087,1001,4.77,4.78,0.14,1.15
1089,1001,3.81,3.79,0.20,1.01
1091,1001,2.72,3.54,0.09,0.09
1093,1001,4.25,3.55,0.19,0.61
1095,1001,3.43,4.25,0.09,0.90
1097,1001,3.64,3.97,0.13,0.59
1099,1001,2.53,2.19,0.41,0.55
1101,1001,3.07,3.52,0.17,0.70
1103,1001,3.19,3.71,0.12,0.61
1105,1001,5.35,6.09,0.00,0.18
1107,1001,4.50,3.51,0.11,0.99
1109,1001,3.78,3.36,0.12,1.14
1111,1001,2.43,3.08,0.00,0.32
1113,1001,2.92,2.90,0.19,0.48
1115,1001,3.22,3.77,0.17,0.83
1117,1001,3.96,4.39,0.19,0.97
1119,1001,5.28,5.81,0.00,0.13
1121,1001,2.85,2.89,0.07,0.24
1123,1001,3.15,4.11,0.06,0.37
1125,1001,4.64,4.64,0.15,0.98
1127,1001,2.97,4.27,0.07,0.68
1129,1001,2.31,3.98,0.00,0.26
1131,1001,0.83,2.48,0.00,0.83
1133,1001,3.87,6.80,0.00,0.50
2013,1001,0.00,0.00,0.00,0.00
2016,1001,1.49,1.49,0.33,0.17
2020,1001,3.16,3.45,0.19,1.01
2050,1001,2.41,3.01,0.36,0.48
2060,1001,0.00,10.00,0.00,0.00
2068,1001,1.88,4.39,0.31,2.51
2070,1001,4.51,2.26,0.00,0.00
2090,1001,2.94,3.28,0.26,1.26
2100,1001,0.73,2.19,0.00,0.00
2110,1001,3.28,2.82,0.34,1.01
2122,1001,3.20,3.35,0.15,1.07
2130,1001,0.00,0.00,0.00,0.00
2150,1001,2.39,2.85,0.28,1.29
2164,1001,0.00,0.00,0.00,0.00
2170,1001,3.30,3.88,0.20,1.69
2180,1001,2.80,2.40,0.00,0.40
2185,1001,2.04,1.43,0.00,1.02
2188,1001,6.88,1.25,0.31,3.44
2201,1001,2.72,3.36,0.32,1.01
2220,1001,2.39,3.63,0.10,0.86
2232,1001,3.92,7.84,1.96,0.00
2240,1001,3.46,3.11,0.69,1.38
2261,1001,3.51,2.55,0.11,0.53
2270,1001,0.00,0.00,0.00,0.00
2280,1001,3.73,3.11,0.93,1.24
2282,1001,0.00,0.00,0.00,0.00
2290,1001,2.93,3.00,0.25,0.97
4001,1001,1.95,2.61,0.14,0.65
4003,1001,3.32,3.43,0.23,0.96
4005,1001,3.16,3.21,0.22,1.08
4007,1001,3.33,3.36,0.09,0.81
4009,1001,2.02,2.13,0.18,0.54
4011,1001,5.14,4.69,0.00,0.57
4012,1001,2.65,3.05,0.00,1.04
4013,1001,3.69,4.24,0.19,0.94
4015,1001,3.41,3.78,0.15,0.72
4017,1001,2.88,2.98,0.10,0.75
4019,1001,3.80,4.27,0.23,0.85
4021,1001,3.49,4.04,0.17,0.89
4023,1001,2.28,3.29,0.00,0.13
4025,1001,4.23,6.74,0.24,1.00
4027,1001,3.27,4.02,0.24,0.60
5001,1001,2.94,3.03,0.00,0.09
5003,1001,1.78,2.24,0.09,0.19
5005,1001,4.21,4.02,0.26,1.10
5007,1001,3.83,3.97,0.16,0.82
5009,1001,3.35,5.17,0.17,0.91
5011,1001,1.81,2.35,0.00,0.18
5013,1001,3.76,3.29,0.47,0.00
5015,1001,5.33,6.23,0.34,0.95
5017,1001,1.92,4.66,0.00,0.27
5019,1001,3.93,3.93,0.25,0.62
5021,1001,2.84,3.63,0.34,0.11
5023,1001,4.69,5.97,0.34,0.87
5025,1001,3.58,2.99,0.00,0.30
5027,1001,2.89,3.51,0.10,0.52
5029,1001,2.52,4.87,0.17,0.43
5031,1001,3.94,4.52,0.13,0.77
5033,1001,3.85,3.59,0.07,0.64
5035,1001,3.42,3.22,0.09,0.29
5037,1001,5.64,5.85,0.00,1.25
5039,1001,1.31,4.26,0.00,0.00
5041,1001,1.86,0.41,0.00,0.00
5043,1001,3.42,4.56,0.20,0.67
5045,1001,4.24,3.84,0.23,0.83
5047,1001,3.20,4.45,0.10,0.47
5049,1001,4.65,5.45,0.20,0.61
5051,1001,3.87,4.38,0.19,0.58
5053,1001,3.32,3.89,0.06,0.68
5055,1001,2.77,3.33,0.09,0.47
5057,1001,3.35,4.95,0.17,0.42
5059,1001,3.85,3.25,0.10,0.35
5061,1001,2.19,3.07,0.15,1.17
5063,1001,3.10,3.82,0.00,0.84
5065,1001,4.81,2.75,0.23,0.46
5067,1001,2.75,2.85,0.21,0.74
5069,1001,2.51,2.75,0.04,0.16
5071,1001,3.20,1.76,0.05,0.37
5073,1001,2.06,1.65,0.00,0.00
5075,1001,4.12,3.09,0.13,0.64
5077,1001,1.34,3.12,0.00,1.34
5079,1001,2.73,4.62,0.21,0.63
5081,1001,2.65,2.34,0.16,0.47
5083,1001,3.48,5.85,0.14,0.42
5085,1001,3.87,3.75,0.20,0.99
5087,1001,2.46,4.06,0.19,0.38
5089,1001,3.01,2.91,0.00,1.18
5091,1001,2.72,3.66,0.18,0.48
5093,1001,3.36,4.32,0.06,0.31
5095,1001,3.46,4.09,0.00,0.63
5097,1001,3.59,5.39,0.00,0.90
5099,1001,3.51,5.85,0.00,0.47
5101,1001,3.03,2.98,0.10,0.51
5103,1001,4.17,3.74,0.07,0.43
5105,1001,1.72,1.29,0.22,0.22
5107,1001,2.17,2.17,0.00,0.36
5109,1001,2.10,3.72,0.00,0.49
5111,1001,4.69,2.50,0.00,0.40
5113,1001,3.17,3.26,0.17,0.17
5115,1001,3.54,3.44,0.28,0.90
5117,1001,2.30,4.35,0.00,0.00
5119,1001,3.65,3.94,0.17,0.68
5121,1001,2.48,2.69,0.00,0.21
5123,1001,2.53,5.32,0.08,0.34
5125,1001,4.21,4.30,0.26,0.63
5127,1001,1.68,5.26,0.21,0.42
5129,1001,4.73,3.04,0.00,0.68
5131,1001,3.90,4.46,0.12,0.71
5133,1001,7.63,12.68,0.18,1.19
5135,1001,3.15,3.19,0.34,0.24
5137,1001,3.51,6.05,0.24,0.73
5139,1001,3.03,4.03,0.12,0.46
5141,1001,2.16,2.48,0.22,0.54
5143,1001,4.39,4.38,0.23,0.98
5145,1001,2.85,3.07,0.09,0.85
5147,1001,1.46,2.19,0.00,0.36
5149,1001,3.18,3.29,0.21,0.53
6001,1001,4.09,4.71,0.34,0.71
6003,1001,4.35,2.96,0.43,0.35
6005,1001,3.39,3.53,0.27,0.76
6007,1001,3.41,4.23,0.29,0.73
6009,1001,3.78,3.49,0.06,0.81
6011,1001,3.04,3.45,0.06,0.35
6013,1001,4.25,4.93,0.27,0.76
6015,1001,4.13,3.50,0.59,0.59
6017,1001,3.83,3.99,0.26,1.01
6019,1001,3.10,4.13,0.15,0.49
