views,uploader,county_code
661,1,21195
21,1,21197
18,,21197
455,1,21199
407,,21199
61,,21203
59,1,21203
412,1,21205
323,,21205
343,1,21207
228,,21207
915,1,21209
782,,21209
564,1,21211
523,,21211
151,1,21213
124,,21213
102,1,21215
120,,21215
162,1,21217
206,,21217
30,,21219
168,,21221
130,1,21221
13,1,21223
14,,21223
68,1,21225
77,,21225
3107,1,21227
1990,,21227
21,1,21229
27,,21229
127,1,21231
96,,21231
4,1,21233
2,,21233
535,1,21235
588,,21235
435,1,21239
334,,21239
374,1,22001
457,,22001
127,1,22003
108,,22003
1837,1,22005
2159,,22005
32,1,22007
46,,22007
195,,22009
167,1,22009
481,1,22011
405,,22011
40,1,22013
57,,22013
1597,,22015
1744,1,22015
2561,1,22017
2295,,22017
2569,1,22019
2560,,22019
1,1,22023
3,,22025
7,1,22025
21,,22027
17,1,22027
37,,22029
43,1,22029
48,1,22031
50,,22031
9551,1,22033
7065,,22033
4,1,22035
7,,22035
13,1,22037
16,,22037
239,1,22039
275,,22039
72,1,22041
208,,22041
19,1,22043
14,,22043
672,,22045
566,1,22045
279,1,22047
239,,22047
10,1,22049
16,,22049
6157,1,22051
5581,,22051
142,1,22053
215,,22053
4771,1,22055
5039,,22055
1004,1,22057
1122,,22057
23,1,22059
33,,22059
760,,22061
810,1,22061
966,1,22063
1540,,22063
40,1,22065
12,,22065
115,1,22067
138,,22067
336,1,22069
321,,22069
16994,1,22071
9700,,22071
1182,1,22073
1515,,22073
275,1,22075
214,,22075
101,1,22077
109,,22077
1716,1,22079
1483,,22079
10,1,22081
13,,22081
44,1,22083
36,,22083
20,1,22085
14,,22085
325,1,22087
398,,22087
519,1,22089
717,,22089
30,1,22093
55,,22093
380,1,22095
389,,22095
994,,22097
838,1,22097
396,1,22099
517,,22099
396,1,22101
387,,22101
4190,1,22103
4990,,22103
1379,1,22105
1574,,22105
885,1,22109
847,,22109
65,1,22111
11,,22111
427,1,22113
505,,22113
473,1,22115
534,,22115
184,1,22117
197,,22117
216,1,22119
375,,22119
241,1,22121
157,,22121
34,1,22123
14,,22123
45,1,22125
40,,22125
50,1,22127
39,,22127
4370,1,23001
2494,,23001
1250,1,23003
890,,23003
21393,1,23005
8929,,23005
777,1,23007
428,,23007
2449,1,23009
782,,23009
5204,1,23011
2660,,23011
1991,1,23013
761,,23013
1395,1,23015
457,,23015
1682,1,23017
764,,23017
3871,,23019
5597,1,23019
128,1,23021
65,,23021
1029,1,23023
357,,23023
869,1,23025
586,,23025
438,,23027
960,1,23027
503,1,23029
327,,23029
7863,1,23031
3542,,23031
2242,1,24001
1102,,24001
22026,1,24003
12168,,24003
57240,1,24005
24115,,24005
1212,,24009
2191,1,24009
378,1,24011
198,,24011
2043,,24013
3008,1,24013
2257,1,24015
1511,,24015
4625,1,24017
2149,,24017
304,,24019
443,1,24019
3983,,24021
7427,1,24021
546,1,24023
300,,24023
3933,,24025
6868,1,24025
20731,1,24027
8745,,24027
166,,24029
366,1,24029
28397,,24031
85330,1,24031
35974,1,24033
12622,,24033
2124,1,24035
1031,,24035
2969,1,24037
1911,,24037
190,1,24039
136,,24039
535,,24041
948,1,24041
4166,1,24043
3258,,24043
2956,1,24045
1815,,24045
1714,1,24047
1196,,24047
4595,,25001
10557,1,25001
2819,,25003
6468,1,25003
11159,1,25005
8311,,25005
401,,25007
1405,1,25007
27986,1,25009
15083,,25009
671,,25011
1911,1,25011
14908,1,25013
9294,,25013
10819,1,25015
4041,,25015
108665,1,25017
45529,,25017
783,1,25019
242,,25019
29081,1,25021
15410,,25021
13333,1,25023
9522,,25023
50580,,25025
124019,1,25025
27891,1,25027
17766,,25027
1,1,26001
1,,26001
258,1,26003
207,,26003
1068,1,26005
1522,,26005
528,1,26007
708,,26007
193,1,26009
131,,26009
51,,26011
41,1,26011
82,1,26013
96,,26013
557,1,26015
706,,26015
2580,,26017
2063,1,26017
196,1,26019
170,,26019
2601,1,26021
3112,,26021
627,1,26023
896,,26023
1462,1,26025
2225,,26025
425,,26027
384,1,26027
849,1,26029
687,,26029
293,1,26031
452,,26031
1160,1,26033
1570,,26033
174,1,26035
250,,26035
813,1,26037
1106,,26037
99,1,26039
144,,26039
577,1,26041
870,,26041
493,1,26043
546,,26043
1879,1,26045
2287,,26045
1031,1,26047
998,,26047
5889,,26049
4680,1,26049
67,1,26051
95,,26051
351,1,26053
399,,26053
2810,1,26055
2588,,26055
553,1,26057
689,,26057
343,1,26059
449,,26059
1277,1,26061
1438,,26061
212,1,26063
285,,26063
11009,1,26065
8741,,26065
530,1,26067
736,,26067
483,1,26069
744,,26069
1582,1,26071
2051,,26071
1727,1,26073
1913,,26073
2170,1,26075
3218,,26075
6829,1,26077
6936,,26077
184,1,26079
219,,26079
15816,1,26081
17017,,26081
5,1,26083
5,,26083
6,1,26085
15,,26085
906,1,26087
1713,,26087
442,1,26089
349,,26089
1370,1,26091
1890,,26091
3740,1,26093
4497,,26093
10,1,26095
10,,26095
56,1,26097
82,,26097
16526,1,26099
23274,,26099
436,1,26101
470,,26101
1766,1,26103
1892,,26103
553,1,26105
670,,26105
752,1,26107
743,,26107
60,1,26109
75,,26109
2057,1,26111
2429,,26111
14,1,26113
21,,26113
3140,1,26115
3558,,26115
810,1,26117
1329,,26117
96,1,26119
124,,26119
3048,1,26121
4240,,26121
4256,1,26123
4874,,26123
36009,1,26125
38914,,26125
105,1,26127
129,,26127
106,1,26129
175,,26129
109,1,26133
121,,26133
85,1,26135
139,,26135
599,1,26137
803,,26137
7829,1,26139
8311,,26139
44,,26141
20,1,26141
514,1,26143
700,,26143
2969,1,26145
4489,,26145
2477,1,26147
3707,,26147
1200,,26149
877,1,26149
362,1,26151
581,,26151
26,1,26153
37,,26153
1694,,26155
1275,1,26155
778,1,26157
1161,,26157
1203,,26159
982,1,26159
32264,1,26161
26795,,26161
103202,1,26163
132011,,26163
520,1,26165
742,,26165
34,1,27001
24,,27001
7250,1,27003
4155,,27003
615,1,27005
284,,27005
1304,1,27007
606,,27007
169,1,27009
125,,27009
1852,,27013
4060,1,27013
536,1,27015
353,,27015
830,1,27017
509,,27017
2924,1,27019
1836,,27019
397,1,27021
201,,27021
244,1,27023
162,,27023
1262,1,27025
700,,27025
1424,1,27027
705,,27027
37,1,27029
57,,27029
304,1,27031
75,,27031
64,,27033
101,1,27033
1646,1,27035
1189,,27035
16919,1,27037
8762,,27037
180,,27039
236,1,27039
962,1,27041
455,,27041
320,1,27043
159,,27043
361,1,27045
192,,27045
410,1,27047
195,,27047
1017,1,27049
671,,27049
55,,27051
71,1,27051
33762,,27053
81482,1,27053
292,1,27055
194,,27055
321,1,27057
178,,27057
232,1,27059
134,,27059
465,1,27061
389,,27061
140,1,27063
109,,27063
112,1,27065
30,,27065
989,1,27067
494,,27067
29,1,27069
19,,27069
82,1,27071
33,,27071
25,,27073
47,1,27073
271,1,27075
70,,27075
23,1,27077
11,,27077
225,1,27079
129,,27079
96,1,27081
19,,27081
471,1,27083
308,,27083
675,1,27085
548,,27085
12,,27087
24,1,27087
246,1,27091
136,,27091
94,,27093
114,1,27093
269,1,27095
159,,27095
225,1,27097
162,,27097
1131,1,27099
715,,27099
3,,27101
369,1,27103
101,,27103
281,1,27105
250,,27105
10,1,27107
7,,27107
9727,1,27109
4197,,27109
845,1,27111
535,,27111
252,1,27113
215,,27113
193,1,27115
156,,27115
48,1,27117
31,,27117
140,1,27119
118,,27119
82,1,27121
37,,27121
32130,1,27123
12689,,27123
2,1,27125
115,1,27127
103,,27127
15,1,27129
20,,27129
2163,1,27131
1066,,27131
141,1,27133
135,,27133
134,,27135
143,1,27135
6900,1,27137
3668,,27137
3384,,27139
5160,1,27139
1705,1,27141
1479,,27141
45,1,27143
24,,27143
5507,1,27145
3527,,27145
1031,1,27147
664,,27147
407,1,27149
189,,27149
34,1,27151
30,,27151
138,,27153
201,1,27153
271,1,27157
219,,27157
113,,27159
158,1,27159
208,1,27161
106,,27161
5537,1,27163
3009,,27163
168,1,27165
67,,27165
2195,1,27169
1107,,27169
2462,1,27171
1909,,27171
330,1,28001
327,,28001
284,1,28003
443,,28003
54,1,28007
96,,28007
1,1,28009
1,,28009
225,1,28011
186,,28011
41,1,28013
71,,28013
4,,28015
1,1,28017
6,,28017
22,1,28019
25,,28019
10,1,28021
11,,28021
16,1,28023
31,,28023
59,1,28025
52,,28025
137,1,28027
122,,28027
46,1,28029
88,,28029
10,1,28031
8,,28031
2078,1,28033
2229,,28033
2954,1,28035
3613,,28035
155,1,28037
157,,28037
58,1,28039
51,,28039
64,,28041
42,1,28041
269,,28043
239,1,28043
497,1,28045
505,,28045
2971,1,28047
2842,,28047
3457,,28049
4208,1,28049
35,1,28051
55,,28051
19,1,28053
12,,28053
165,1,28057
197,,28057
1665,1,28059
1718,,28059
11,1,28061
6,,28061
1,1,28063
6,,28063
6,1,28065
2,,28065
304,1,28067
471,,28067
5,1,28069
1573,1,28071
1288,,28071
12,1,28073
21,,28073
592,1,28075
709,,28075
28,1,28079
25,,28079
795,1,28081
1069,,28081
321,1,28083
191,,28083
207,,28085
186,1,28085
552,1,28087
529,,28087
1596,1,28089
1704,,28089
59,1,28091
67,,28091
59,1,28093
47,,28093
100,1,28095
71,,28095
70,1,28097
40,,28097
192,1,28099
148,,28099
31,1,28101
42,,28101
5,1,28103
3,,28103
1308,1,28105
1397,,28105
129,1,28107
85,,28107
437,1,28109
459,,28109
2,1,28111
220,1,28113
202,,28113
71,1,28115
72,,28115
210,1,28117
230,,28117
11,1,28119
14,,28119
1265,1,28121
1448,,28121
88,1,28123
110,,28123
86,1,28127
64,,28127
7,1,28129
2,,28129
56,1,28131
65,,28131
70,1,28133
57,,28133
1,1,28135
83,,28137
85,1,28137
77,1,28139
135,,28139
17,1,28141
28,,28141
17,1,28143
7,,28143
232,1,28145
203,,28145
4,1,28147
2,,28147
379,1,28149
323,,28149
265,1,28151
255,,28151
23,,28153
20,1,28153
1,,28155
1,1,28157
51,,28159
40,1,28159
4,,28161
9,1,28161
91,1,28163
71,,28163
917,1,29001
647,,29001
99,,29003
68,1,29003
34,1,29005
35,,29005
314,,29007
252,1,29007
219,1,29009
310,,29009
48,1,29011
66,,29011
138,,29013
129,1,29013
99,1,29015
147,,29015
6,1,29017
5,,29017
10275,1,29019
6863,,29019
1566,1,29021
1455,,29021
410,1,29023
567,,29023
21,1,29025
45,,29025
487,,29027
383,1,29027
969,1,29029
1253,,29029
1849,1,29031
1959,,29031
61,1,29033
39,,29033
9,,29035
18,1,29035
1385,1,29037
1567,,29037
55,1,29039
69,,29039
17,1,29041
11,,29041
2662,,29043
1824,1,29043
342,,29045
225,1,29045
1890,1,29047
1883,,29047
518,1,29049
750,,29049
1920,,29051
2050,1,29051
219,1,29053
231,,29053
125,1,29055
164,,29055
10,1,29057
3,,29057
13,1,29059
47,,29059
12,1,29061
5,,29061
108,1,29065
131,,29065
19,1,29067
27,,29067
217,1,29069
316,,29069
1208,1,29071
1732,,29071
143,1,29073
145,,29073
13,1,29075
7686,1,29077
7153,,29077
100,1,29079
129,,29079
68,1,29081
76,,29081
156,1,29083
181,,29083
35,1,29085
29,,29085
11,1,29087
6,,29087
25,1,29089
15,,29089
422,1,29091
504,,29091
1,1,29093
8,,29093
19754,1,29095
16986,,29095
2129,,29097
1837,1,29097
3048,1,29099
3715,,29099
1143,1,29101
1283,,29101
13,,29103
4,1,29103
486,,29105
402,1,29105
269,1,29107
341,,29107
159,1,29109
144,,29109
138,,29111
114,1,29111
687,,29113
464,1,29113
39,,29115
36,1,29115
184,1,29117
174,,29117
121,1,29119
172,,29119
152,1,29121
123,,29121
162,1,29123
228,,29123
624,1,29127
585,,29127
17,1,29129
40,,29129
85,1,29131
105,,29131
103,1,29133
54,,29133
157,1,29135
245,,29135
34,1,29137
34,,29137
17,1,29139
8,,29139
239,1,29141
272,,29141
34,,29143
23,1,29143
692,1,29145
771,,29145
479,1,29147
374,,29147
37,1,29149
48,,29149
71,1,29151
91,,29151
476,1,29155
456,,29155
221,1,29157
226,,29157
616,1,29159
692,,29159
1274,1,29161
1294,,29161
67,,29163
27,1,29163
744,1,29165
599,,29165
1257,1,29167
1470,,29167
769,1,29169
1024,,29169
76,1,29171
55,,29171
34,1,29173
41,,29173
383,,29175
273,1,29175
46,1,29177
71,,29177
32,1,29179
33,,29179
25,,29181
13,1,29181
9655,1,29183
10927,,29183
1,1,29185
3,,29185
46,1,29186
67,,29186
872,1,29187
1295,,29187
58581,1,29189
47325,,29189
219,1,29195
326,,29195
1,1,29197
2,,29197
49,1,29199
51,,29199
464,1,29201
692,,29201
6,,29203
1,1,29203
5,1,29205
4,,29205
157,1,29207
324,,29207
71,1,29209
95,,29209
1115,1,29211
297,,29211
1710,1,29213
2231,,29213
64,1,29215
105,,29215
146,1,29217
159,,29217
183,1,29219
271,,29219
11,1,29221
32,,29221
8,1,29223
19,,29223
176,1,29225
230,,29225
38,,29229
35,1,29229
115,,30001
193,1,30001
66,1,30003
69,,30003
10,1,30005
4,,30005
28,1,30007
9,,30007
54,,30009
101,1,30009
1485,1,30013
1094,,30013
7,1,30015
2,,30015
153,1,30017
95,,30017
140,,30021
187,1,30021
74,,30023
86,1,30023
38,1,30025
40,,30025
102,1,30027
81,,30027
3115,1,30029
2537,,30029
4749,1,30031
2750,,30031
292,1,30035
202,,30035
6,1,30039
15,,30039
208,1,30041
145,,30041
30,1,30043
16,,30043
570,1,30047
391,,30047
2414,1,30049
1227,,30049
213,1,30053
248,,30053
144,1,30057
91,,30057
10,1,30059
1,,30059
2,,30061
6496,1,30063
3178,,30063
80,,30065
75,1,30065
302,,30067
480,1,30067
11,1,30071
22,,30071
83,1,30073
22,,30073
29,1,30077
27,,30077
281,,30081
404,1,30081
196,,30083
168,1,30083
98,1,30085
48,,30085
71,1,30087
28,,30087
233,1,30089
208,,30089
2,1,30091
801,1,30093
526,,30093
24,1,30095
10,,30095
73,1,30097
38,,30097
7,1,30099
44,1,30101
76,,30101
70,1,30105
53,,30105
1,,30109
3613,1,30111
2933,,30111
339,,31001
545,1,31001
1,1,31003
6,,31003
61,1,31011
54,,31011
179,1,31013
107,,31013
2,1,31015
9,1,31017
4,,31017
1564,1,31019
923,,31019
23,1,31021
12,,31021
13,1,31023
13,,31023
163,,31025
299,1,31025
32,1,31027
28,,31027
60,1,31029
20,,31029
34,,31031
25,1,31031
177,1,31033
111,,31033
4,1,31035
45,1,31037
18,,31037
42,1,31039
28,,31039
33,1,31041
18,,31041
297,,31043
778,1,31043
87,1,31045
75,,31045
335,1,31047
247,,31047
913,1,31053
419,,31053
47323,1,31055
21125,,31055
19,1,31059
47,,31059
18,1,31063
17,,31063
60,1,31065
50,,31065
248,1,31067
102,,31067
41,,31071
86,1,31071
1942,1,31079
1248,,31079
77,,31081
127,1,31081
30,1,31083
31,,31083
1,1,31087
36,1,31089
44,,31089
1,1,31093
46,1,31095
70,,31095
8,1,31097
4,,31097
28,1,31099
25,,31099
51,,31101
109,1,31101
1,1,31105
3,,31105
1,1,31107
14395,1,31109
8089,,31109
441,,31111
1019,1,31111
592,1,31119
469,,31119
65,,31121
92,1,31121
2,,31123
8,1,31123
3,1,31125
53,1,31127
24,,31127
234,1,31131
116,,31131
9,,31135
1,1,31135
44,1,31137
60,,31137
40,1,31139
39,,31139
466,,31141
628,1,31141
118,1,31145
48,,31145
89,1,31147
37,,31147
333,1,31151
178,,31151
5361,1,31153
2615,,31153
108,,31155
167,1,31155
736,1,31157
460,,31157
142,,31159
151,1,31159
1,,31163
27,1,31167
12,,31167
1,,31169
1,1,31169
69,1,31173
15,,31173
19,1,31175
22,,31175
408,1,31177
366,,31177
209,1,31179
96,,31179
34,1,31181
41,,31181
191,1,31185
114,,31185
836,,32001
769,1,32001
258611,1,32003
93882,,32003
5081,1,32005
1715,,32005
1625,1,32007
1425,,32007
1,1,32009
735,1,32013
296,,32013
93,1,32015
14,,32015
25,1,32017
4,,32017
5623,1,32019
1425,,32019
120,1,32021
34,,32021
2479,1,32023
1351,,32023
28,1,32027
18,,32027
1,1,32029
1,,32029
143411,1,32031
29140,,32031
53,,32033
89,1,32033
5265,1,32510
1971,,32510
15151,1,33001
1760,,33001
11392,1,33003
1514,,33003
23499,1,33005
2625,,33005
4843,1,33007
503,,33007
15574,1,33009
2297,,33009
115219,1,33011
12036,,33011
37250,1,33013
3576,,33013
68936,1,33015
8257,,33015
56552,1,33017
4874,,33017
7039,1,33019
798,,33019
10017,1,34001
6954,,34001
39729,1,34003
28538,,34003
9838,,34005
14196,1,34005
12458,1,34007
8222,,34007
3540,1,34009
2096,,34009
4386,1,34011
3579,,34011
31036,1,34013
16901,,34013
10346,1,34015
7771,,34015
27928,1,34017
17416,,34017
3354,,34019
4573,1,34019
22467,1,34021
11907,,34021
23392,,34023
32883,1,34023
22068,1,34025
18986,,34025
25454,1,34027
18205,,34027
14870,1,34029
14892,,34029
16082,1,34031
13095,,34031
472,1,34033
455,,34033
16346,1,34035
10898,,34035
6729,1,34037
5983,,34037
21450,1,34039
12635,,34039
6382,1,34041
7159,,34041
20728,,35001
30214,1,35001
669,1,35005
712,,35005
46,1,35006
47,,35006
104,1,35007
70,,35007
740,1,35009
993,,35009
2,,35011
2753,1,35013
1923,,35013
592,1,35015
730,,35015
222,1,35017
156,,35017
45,1,35019
40,,35019
136,,35023
210,1,35023
825,1,35025
1250,,35025
289,1,35027
326,,35027
1006,1,35028
458,,35028
166,1,35029
138,,35029
379,1,35031
347,,35031
32,1,35033
28,,35033
660,1,35035
852,,35035
45,1,35037
42,,35037
25,1,35039
5,,35039
244,1,35041
278,,35041
4044,1,35043
2847,,35043
1290,1,35045
1240,,35045
334,1,35047
158,,35047
5119,1,35049
2060,,35049
141,,35051
179,1,35051
141,1,35053
89,,35053
262,,35055
752,1,35055
89,1,35057
94,,35057
52,,35059
40,1,35059
292,1,35061
354,,35061
15528,1,36001
8507,,36001
547,1,36003
329,,36003
4827,,36007
7144,1,36007
696,1,36009
595,,36009
1675,1,36011
829,,36011
2762,1,36013
1974,,36013
1905,1,36015
1256,,36015
2454,1,36017
1458,,36017
1398,,36019
2407,1,36019
3100,1,36021
1123,,36021
906,1,36023
608,,36023
917,1,36025
512,,36025
14034,1,36027
8516,,36027
47894,1,36029
31677,,36029
1010,1,36031
484,,36031
450,,36033
671,1,36033
1655,1,36035
1035,,36035
855,1,36037
704,,36037
932,,36039
1386,1,36039
24,1,36041
13,,36041
607,,36043
1204,1,36043
1911,1,36045
1365,,36045
98,,36049
144,1,36049
999,1,36051
808,,36051
1566,1,36053
1089,,36053
29596,1,36055
18305,,36055
915,1,36057
724,,36057
52515,1,36059
43157,,36059
632718,1,36061
302223,,36061
3080,,36063
3934,1,36063
5305,1,36065
4095,,36065
9324,,36067
15649,1,36067
2662,1,36069
1651,,36069
9478,,36071
11907,1,36071
604,1,36073
663,,36073
2179,1,36075
1662,,36075
1599,1,36077
731,,36077
2763,1,36079
2230,,36079
4920,1,36083
2979,,36083
11796,1,36087
9696,,36087
2062,1,36089
1269,,36089
8090,1,36091
5028,,36091
5563,1,36093
3037,,36093
287,1,36095
246,,36095
253,1,36097
154,,36097
449,1,36099
300,,36099
1491,1,36101
1066,,36101
45866,,36103
57476,1,36103
1091,,36105
1680,1,36105
671,1,36107
582,,36107
9706,1,36109
3724,,36109
8372,1,36111
3784,,36111
1300,,36113
2205,1,36113
653,1,36115
464,,36115
1387,,36117
1448,1,36117
29201,,36119
52041,1,36119
245,1,36121
234,,36121
407,1,36123
192,,36123
6680,1,37001
11614,,37001
1567,1,37003
1686,,37003
833,1,37005
654,,37005
1807,1,37007
1801,,37007
2507,1,37009
1887,,37009
1100,1,37011
1327,,37011
1722,1,37013
3148,,37013
155,1,37015
322,,37015
1468,1,37017
1610,,37017
11750,1,37019
9834,,37019
37439,1,37021
20846,,37021
6265,,37023
2775,1,37023
18220,,37025
8127,1,37025
5357,1,37027
5050,,37027
533,1,37029
842,,37029
6705,1,37031
5320,,37031
200,1,37033
227,,37033
13076,1,37035
15279,,37035
3446,1,37037
2829,,37037
385,1,37039
868,,37039
1007,1,37041
933,,37041
158,1,37043
291,,37043
5058,1,37045
4588,,37045
756,1,37047
1492,,37047
8985,1,37049
8524,,37049
17958,1,37051
32922,,37051
2852,,37053
3278,1,37053
5829,,37055
4604,1,37055
4076,1,37057
10371,,37057
2109,1,37059
3964,,37059
1056,1,37061
1607,,37061
24154,1,37063
30750,,37063
1140,1,37065
1321,,37065
16308,1,37067
25948,,37067
1102,1,37069
2377,,37069
11097,1,37071
12236,,37071
44,1,37073
15,,37073
42,1,37075
101,,37075
1924,1,37077
2382,,37077
946,1,37079
972,,37079
57099,1,37081
46757,,37081
1220,1,37083
2784,,37083
4724,,37085
3628,1,37085
4858,1,37087
3936,,37087
10076,1,37089
7232,,37089
939,,37091
716,1,37091
2300,1,37093
2745,,37093
186,,37095
86,1,37095
17303,1,37097
16257,,37097
1939,1,37099
2668,,37099
8863,1,37101
12495,,37101
109,1,37103
69,,37103
11300,1,37105
9507,,37105
3613,,37107
1586,1,37107
3907,1,37109
6343,,37109
2635,,37111
1528,1,37111
2151,1,37113
4043,,37113
790,,37115
839,1,37115
1107,,37117
432,1,37117
166236,1,37119
134321,,37119
338,1,37121
656,,37121
785,,37123
525,1,37123
5836,1,37125
5689,,37125
5133,1,37127
9199,,37127
22722,1,37129
15999,,37129
235,1,37131
464,,37131
9463,1,37133
15272,,37133
19554,1,37135
11428,,37135
393,1,37137
343,,37137
3094,1,37139
2532,,37139
3665,,37141
4696,1,37141
158,1,37143
334,,37143
2514,1,37145
2416,,37145
12469,1,37147
27665,,37147
404,1,37149
416,,37149
4883,1,37151
9473,,37151
3119,1,37153
2540,,37153
1555,1,37155
5926,,37155
3865,1,37157
4829,,37157
9325,1,37159
11174,,37159
2097,1,37161
3352,,37161
2320,1,37163
3790,,37163
591,1,37165
1489,,37165
1987,1,37167
4249,,37167
3397,,37169
1541,1,37169
5737,1,37171
7289,,37171
933,1,37173
1060,,37173
3906,1,37175
2463,,37175
64,1,37177
40,,37177
10085,1,37179
15490,,37179
845,1,37181
2550,,37181
65635,1,37183
98197,,37183
303,1,37185
341,,37185
145,1,37187
234,,37187
7033,1,37189
5341,,37189
5930,1,37191
6840,,37191
3992,1,37193
4965,,37193
5661,,37195
2375,1,37195
575,1,37197
1467,,37197
743,1,37199
893,,37199
21,1,38001
94,,38001
134,1,38003
88,,38003
55,1,38005
10,,38005
44,1,38009
38,,38009
92,1,38011
55,,38011
1805,,38015
2331,1,38015
5476,1,38017
4022,,38017
44,1,38019
63,,38019
99,,38021
143,1,38021
34,1,38025
46,,38025
17,1,38027
2,,38027
31,,38031
46,1,38031
4038,1,38035
2810,,38035
4,1,38039
211,,38053
175,1,38053
1,,38055
6,1,38055
265,1,38057
268,,38057
94,1,38059
61,,38059
110,1,38061
93,,38061
52,1,38067
70,,38067
37,,38069
38,1,38069
124,1,38071
111,,38071
80,1,38073
63,,38073
108,,38077
152,1,38077
62,,38079
80,1,38079
30,1,38081
26,,38081
534,1,38089
458,,38089
307,1,38093
227,,38093
24,1,38097
25,,38097
145,,38099
77,1,38099
1133,1,38101
1094,,38101
749,1,38105
590,,38105
199,1,39001
205,,39001
3817,1,39003
2866,,39003
4043,1,39005
2743,,39005
5165,1,39007
4215,,39007
4282,1,39009
2577,,39009
1218,,39011
3220,1,39011
1215,1,39013
1519,,39013
1348,1,39015
1300,,39015
19760,1,39017
33257,,39017
488,1,39019
476,,39019
2866,1,39021
1176,,39021
10182,1,39023
3961,,39023
10149,1,39025
7680,,39025
2694,,39027
3216,1,39027
3127,1,39029
2527,,39029
3028,1,39031
2097,,39031
2440,1,39033
2916,,39033
91166,1,39035
53149,,39035
1421,1,39037
1310,,39037
3258,1,39039
1105,,39039
14998,1,39041
10411,,39041
4508,1,39043
4011,,39043
8035,1,39045
8820,,39045
2018,1,39047
1594,,39047
160264,1,39049
89040,,39049
2373,1,39051
1531,,39051
6266,1,39053
3079,,39053
2837,,39055
4194,1,39055
11974,1,39057
6197,,39057
1717,1,39059
853,,39059
52228,1,39061
43646,,39061
2204,1,39063
4629,,39063
975,1,39065
1093,,39065
65,1,39067
54,,39067
1035,1,39069
1241,,39069
621,1,39071
460,,39071
5472,,39073
3060,1,39073
637,1,39075
507,,39075
4444,1,39077
2974,,39077
1090,,39079
568,1,39079
2827,1,39081
1016,,39081
3193,1,39083
3499,,39083
10759,1,39085
15097,,39085
763,1,39087
898,,39087
8270,1,39089
10197,,39089
1876,1,39091
1704,,39091
17924,,39093
28825,1,39093
18039,,39095
41721,1,39095
962,1,39097
791,,39097
19170,1,39099
7921,,39099
5300,,39101
2740,1,39101
24830,1,39103
18266,,39103
23,1,39105
51,,39105
1730,1,39107
2049,,39107
4870,1,39109
4048,,39109
94,,39111
312,1,39111
44764,1,39113
25194,,39113
207,1,39115
182,,39115
646,,39117
924,1,39117
6691,1,39119
4806,,39119
267,1,39121
53,,39121
5103,1,39123
3748,,39123
292,1,39125
169,,39125
282,,39127
408,1,39127
2176,1,39129
1809,,39129
371,1,39131
1130,,39131
10124,1,39133
6671,,39133
1935,1,39135
1246,,39135
2641,1,39137
853,,39137
10023,1,39139
5805,,39139
3805,1,39141
6290,,39141
2330,,39143
3818,1,39143
1441,1,39145
1636,,39145
4004,1,39147
1347,,39147
3219,1,39149
1609,,39149
21229,1,39151
17973,,39151
35100,1,39153
28101,,39153
10099,1,39155
6588,,39155
3706,1,39157
3189,,39157
2388,1,39159
2233,,39159
476,1,39161
1020,,39161
49,1,39163
37,,39163
19565,1,39165
13778,,39165
2201,,39167
3175,1,39167
6661,,39169
6468,1,39169
1279,1,39171
927,,39171
8072,1,39173
7055,,39173
1646,1,39175
739,,39175
24,1,40001
38,,40001
33,1,40005
24,,40005
44,,40007
27,1,40007
234,1,40009
216,,40009
2,1,40011
449,1,40013
427,,40013
70,1,40015
82,,40015
1095,1,40017
1010,,40017
509,1,40019
494,,40019
330,,40021
502,1,40021
57,1,40023
43,,40023
2,,40025
4544,,40027
6304,1,40027
2002,1,40031
1703,,40031
5,1,40033
4,,40033
77,1,40035
69,,40035
788,1,40037
891,,40037
259,1,40039
260,,40039
414,1,40041
484,,40041
5,1,40043
9,,40043
751,,40047
701,1,40047
125,,40049
114,1,40049
289,,40051
295,1,40051
42,1,40061
50,,40061
18,1,40063
7,,40063
294,,40065
352,1,40065
37,1,40069
34,,40069
438,1,40071
372,,40071
447,,40073
422,1,40073
19,,40077
11,1,40077
190,1,40079
190,,40079
113,1,40081
107,,40081
312,1,40083
242,,40083
60,1,40085
42,,40085
645,1,40087
698,,40087
326,1,40089
312,,40089
74,1,40091
74,,40091
5,1,40093
4,,40093
47,,40095
35,1,40095
256,1,40097
269,,40097
185,,40099
126,1,40099
833,,40101
959,1,40101
38,1,40103
35,,40103
4,1,40105
16,,40105
5,1,40107
2,,40107
16188,,40109
21306,1,40109
274,1,40111
223,,40111
867,1,40113
730,,40113
217,,40115
237,1,40115
86,1,40117
33,,40117
1441,,40119
1937,1,40119
384,1,40121
363,,40121
486,1,40123
504,,40123
556,1,40125
547,,40125
10,1,40127
13,,40127
8,1,40129
5,,40129
1060,1,40131
721,,40131
104,1,40133
125,,40133
128,1,40135
151,,40135
385,1,40137
327,,40137
227,,40139
200,1,40139
10,1,40141
6,,40141
13882,1,40143
11410,,40143
3810,1,40145
3894,,40145
858,1,40147
924,,40147
4,1,40149
12,,40149
58,1,40151
46,,40151
208,1,40153
127,,40153
53,1,41001
72,,41001
2343,,41003
4350,1,41003
12379,1,41005
7065,,41005
1282,1,41007
713,,41007
334,1,41009
190,,41009
1752,1,41011
1260,,41011
192,,41013
189,1,41013
602,1,41015
407,,41015
