"date_id","agg_views","video_shortened_id","candidate"
20161006,260753,1300,"Trump"
20161007,3466912,2647,"Clinton"
20161007,336560,3746,"Clinton"
20161007,292145,2674,"Clinton"
20161007,255961,3552,"Trump"
20161007,274640,1110,"Trump"
20161007,259004,1300,"Trump"
20161008,274795,1110,"Trump"
20161008,229058,1300,"Trump"
20161008,3470665,2647,"Clinton"
20161008,336854,3746,"Clinton"
20161008,292254,2674,"Clinton"
20161008,227179,3552,"Trump"
20161009,337098,3746,"Clinton"
20161009,292399,2674,"Clinton"
20161009,274947,1110,"Trump"
20161009,198379,1300,"Trump"
20161009,1475661,2654,"Trump"
20161009,1651084,2647,"Clinton"
20161010,874400,2647,"Clinton"
20161010,337322,3746,"Clinton"
20161010,292623,2674,"Clinton"
20161010,275114,1110,"Trump"
20161010,170480,1300,"Trump"
20161010,1476230,2654,"Trump"
20161011,1476792,2654,"Trump"
20161011,555194,2647,"Clinton"
20161011,337722,3746,"Clinton"
20161011,292766,2674,"Clinton"
20161011,275285,1110,"Trump"
20161011,175874,1553,"Trump"
20161012,1477333,2654,"Trump"
20161012,380590,2647,"Clinton"
20161012,1122150,1334,"Trump"
20161012,337988,3746,"Clinton"
20161012,679334,2888,"Clinton"
20161012,251627,1110,"Trump"
20161013,1784567,1775,"Clinton"
20161013,1477807,2654,"Trump"
20161013,1122279,1334,"Trump"
20161013,338145,3746,"Clinton"
20161013,178824,1553,"Trump"
20161013,682400,2888,"Clinton"
20161014,186878,1553,"Trump"
20161014,684623,2888,"Clinton"
20161014,1786186,1775,"Clinton"
20161014,1478298,2654,"Trump"
20161014,1122424,1334,"Trump"
20161014,338308,3746,"Clinton"
20161015,1122564,1334,"Trump"
20161015,338507,3746,"Clinton"
20161015,191174,1553,"Trump"
20161015,686535,2888,"Clinton"
20161015,1788096,1775,"Clinton"
20161015,1478892,2654,"Trump"
20161016,1479340,2654,"Trump"
20161016,1122720,1334,"Trump"
20161016,338728,3746,"Clinton"
20161016,194270,1553,"Trump"
20161016,687727,2888,"Clinton"
20161016,1789470,1775,"Clinton"
20161017,1479734,2654,"Trump"
20161017,1122929,1334,"Trump"
20161017,339027,3746,"Clinton"
20161017,198196,1553,"Trump"
20161017,692366,2888,"Clinton"
20161017,1790686,1775,"Clinton"
20161018,1792050,1775,"Clinton"
20161018,1480133,2654,"Trump"
20161018,1123106,1334,"Trump"
20161018,339314,3746,"Clinton"
20161018,204338,1553,"Trump"
20161018,695774,2888,"Clinton"
20161019,702540,2888,"Clinton"
20161019,1793349,1775,"Clinton"
20161019,1480510,2654,"Trump"
20161019,879470,1298,"Clinton"
20161019,1123286,1334,"Trump"
20161019,210168,1553,"Trump"
20161020,1123491,1334,"Trump"
20161020,218862,1553,"Trump"
20161020,709581,2888,"Clinton"
20161020,1794818,1775,"Clinton"
20161020,1480904,2654,"Trump"
20161020,881457,1298,"Clinton"
20161021,1481419,2654,"Trump"
20161021,891524,1298,"Clinton"
20161021,1123720,1334,"Trump"
20161021,230528,1553,"Trump"
20161021,719495,2888,"Clinton"
20161021,1797803,1775,"Clinton"
20161022,1481419,2654,"Trump"
20161022,891524,1298,"Clinton"
20161022,1123720,1334,"Trump"
20161022,225826,1553,"Trump"
20161022,719495,2888,"Clinton"
20161022,1797803,1775,"Clinton"
20161023,1797803,1775,"Clinton"
20161023,1481419,2654,"Trump"
20161023,891524,1298,"Clinton"
20161023,1123720,1334,"Trump"
20161023,221493,1553,"Trump"
20161023,719495,2888,"Clinton"
20161024,719495,2888,"Clinton"
20161024,1797803,1775,"Clinton"
20161024,1481419,2654,"Trump"
20161024,891524,1298,"Clinton"
20161024,1123720,1334,"Trump"
20161024,213841,1553,"Trump"
20161025,207854,1553,"Trump"
20161025,719495,2888,"Clinton"
20161025,1797803,1775,"Clinton"
20161025,1405570,2654,"Trump"
20161025,891524,1298,"Clinton"
20161025,1123720,1334,"Trump"
20161026,1797803,1775,"Clinton"
20161026,1123720,1334,"Trump"
20161026,202671,1553,"Trump"
20161026,719495,2888,"Clinton"
20161026,386436,2654,"Trump"
20161026,891524,1298,"Clinton"
20161027,121388,2654,"Trump"
20161027,891524,1298,"Clinton"
20161027,1797803,1775,"Clinton"
20161027,1123720,1334,"Trump"
20161027,198028,1553,"Trump"
20161027,719495,2888,"Clinton"
20161028,71925,2654,"Trump"
20161028,891524,1298,"Clinton"
20161028,1797803,1775,"Clinton"
20161028,1119388,1334,"Trump"
20161028,191572,1553,"Trump"
20161028,685620,2888,"Clinton"
20161029,642091,2888,"Clinton"
20161029,67705,2256,"Trump"
20161029,891524,1298,"Clinton"
20161029,1015054,1775,"Clinton"
20161029,1117929,1334,"Trump"
20161029,184016,1553,"Trump"
20161030,176641,1553,"Trump"
20161030,607644,2888,"Clinton"
20161030,67705,2256,"Trump"
20161030,891524,1298,"Clinton"
20161030,393305,1775,"Clinton"
20161030,1033486,1334,"Trump"
20161031,927068,1334,"Trump"
20161031,167855,1553,"Trump"
20161031,565221,2888,"Clinton"
20161031,67705,2256,"Trump"
20161031,295789,2850,"Clinton"
20161031,891524,1298,"Clinton"
20161101,891524,1298,"Clinton"
20161101,832334,1334,"Trump"
20161101,158651,1553,"Trump"
20161101,470650,2888,"Clinton"
20161101,67705,2256,"Trump"
20161101,295789,2850,"Clinton"
20161102,281918,2850,"Clinton"
20161102,891524,1298,"Clinton"
20161102,750346,1334,"Trump"
20161102,152501,1553,"Trump"
20161102,362915,2888,"Clinton"
20161102,67705,2256,"Trump"
20161103,146982,1553,"Trump"
20161103,284659,2888,"Clinton"
20161103,67705,2256,"Trump"
20161103,266366,3700,"Clinton"
20161103,891524,1298,"Clinton"
20161103,613531,1334,"Trump"
20161104,140868,1553,"Trump"
20161104,227106,2888,"Clinton"
20161104,51231,2256,"Trump"
20161104,266366,3700,"Clinton"
20161104,891523,1298,"Clinton"
20161104,479828,1334,"Trump"
20161105,343784,1334,"Trump"
20161105,43739,681,"Trump"
20161105,208499,2850,"Clinton"
20161105,135197,1553,"Trump"
20161105,266366,3700,"Clinton"
20161105,891488,1298,"Clinton"
