views,uploader,county_code
3,,22123
7,1,22123
10,1,22125
11,,22125
17,1,22127
5,,22127
886,1,23001
264,,23001
318,1,23003
102,,23003
4390,1,23005
921,,23005
154,1,23007
82,,23007
754,1,23009
123,,23009
991,1,23011
256,,23011
553,1,23013
74,,23013
367,1,23015
61,,23015
329,1,23017
95,,23017
1233,1,23019
327,,23019
27,1,23021
8,,23021
235,1,23023
31,,23023
47,,23025
196,1,23025
58,,23027
307,1,23027
141,1,23029
35,,23029
1725,1,23031
602,,23031
387,1,24001
136,,24001
4096,1,24003
1491,,24003
10000,1,24005
2964,,24005
401,1,24009
152,,24009
64,1,24011
40,,24011
637,1,24013
321,,24013
228,,24015
473,1,24015
740,1,24017
246,,24017
50,1,24019
28,,24019
1470,1,24021
468,,24021
85,1,24023
51,,24023
1336,1,24025
501,,24025
1031,,24027
4035,1,24027
66,1,24029
11,,24029
15263,1,24031
3294,,24031
1794,,24033
6301,1,24033
125,,24035
406,1,24035
566,1,24037
180,,24037
22,1,24039
9,,24039
58,,24041
195,1,24041
473,,24043
790,1,24043
535,1,24045
179,,24045
425,1,24047
128,,24047
2810,1,25001
501,,25001
1528,1,25003
377,,25003
3049,1,25005
981,,25005
391,1,25007
58,,25007
6026,1,25009
1956,,25009
416,1,25011
109,,25011
3184,1,25013
1087,,25013
2043,1,25015
327,,25015
20556,1,25017
4715,,25017
62,,25019
173,1,25019
5625,1,25021
1595,,25021
3346,1,25023
1158,,25023
19140,1,25025
7612,,25025
6340,1,25027
2224,,25027
65,1,26003
18,,26003
312,1,26005
142,,26005
136,1,26007
48,,26007
10,,26009
54,1,26009
2,,26011
8,1,26011
13,1,26013
7,,26013
130,1,26015
48,,26015
458,1,26017
155,,26017
63,1,26019
20,,26019
214,,26021
544,1,26021
137,1,26023
93,,26023
164,,26025
334,1,26025
92,1,26027
84,,26027
188,1,26029
58,,26029
57,1,26031
21,,26031
284,1,26033
192,,26033
48,1,26035
21,,26035
226,1,26037
111,,26037
24,1,26039
7,,26039
99,1,26041
93,,26041
87,1,26043
47,,26043
414,1,26045
187,,26045
199,1,26047
87,,26047
424,,26049
1018,1,26049
21,1,26051
4,,26051
66,1,26053
22,,26053
633,1,26055
175,,26055
118,1,26057
71,,26057
35,,26059
61,1,26059
317,1,26061
126,,26061
62,1,26063
34,,26063
2076,1,26065
564,,26065
132,1,26067
78,,26067
93,1,26069
60,,26069
341,1,26071
147,,26071
473,1,26073
140,,26073
225,,26075
535,1,26075
1486,1,26077
568,,26077
45,1,26079
8,,26079
3057,1,26081
1233,,26081
2,1,26083
2,,26083
2,1,26085
119,,26087
215,1,26087
167,1,26089
50,,26089
279,1,26091
173,,26091
840,1,26093
333,,26093
2,1,26095
18,1,26097
9,,26097
3662,1,26099
2046,,26099
41,,26101
133,1,26101
391,1,26103
127,,26103
145,1,26105
67,,26105
163,1,26107
70,,26107
25,1,26109
13,,26109
518,1,26111
181,,26111
10,1,26113
5,,26113
553,1,26115
628,,26115
178,1,26117
109,,26117
22,,26119
35,1,26119
619,1,26121
280,,26121
874,1,26123
408,,26123
7617,1,26125
3182,,26125
25,1,26127
11,,26127
20,1,26129
7,,26129
21,1,26133
14,,26133
11,1,26135
8,,26135
152,1,26137
52,,26137
650,,26139
1614,1,26139
4,1,26141
2,,26141
120,1,26143
66,,26143
688,1,26145
297,,26145
274,,26147
519,1,26147
77,,26149
195,1,26149
81,1,26151
46,,26151
6,1,26153
1,,26153
303,1,26155
138,,26155
157,1,26157
80,,26157
236,1,26159
136,,26159
6073,1,26161
2218,,26161
19124,1,26163
19694,,26163
72,,26165
120,1,26165
6,1,27001
2,,27001
1476,1,27003
555,,27003
47,,27005
99,1,27005
213,1,27007
115,,27007
34,1,27009
21,,27009
588,1,27013
250,,27013
136,1,27015
69,,27015
203,1,27017
60,,27017
603,1,27019
212,,27019
38,,27021
118,1,27021
41,1,27023
10,,27023
396,1,27025
117,,27025
279,1,27027
103,,27027
6,,27029
8,1,27029
59,1,27031
8,,27031
12,1,27033
5,,27033
468,1,27035
162,,27035
1061,,27037
3268,1,27037
35,1,27039
38,,27039
47,,27041
161,1,27041
57,1,27043
27,,27043
68,1,27045
33,,27045
22,,27047
79,1,27047
110,,27049
251,1,27049
8,1,27051
8,,27051
15030,1,27053
4161,,27053
81,1,27055
12,,27055
19,,27057
67,1,27057
55,1,27059
24,,27059
99,1,27061
36,,27061
51,1,27063
18,,27063
13,1,27065
7,,27065
197,1,27067
66,,27067
11,1,27069
1,,27069
15,1,27071
48,,27071
10,1,27073
4,,27073
52,1,27075
14,,27075
6,1,27077
2,,27077
71,1,27079
23,,27079
39,1,27081
8,,27081
44,,27083
145,1,27083
138,1,27085
70,,27085
5,1,27087
3,,27087
47,1,27091
19,,27091
18,1,27093
17,,27093
24,,27095
72,1,27095
51,1,27097
19,,27097
160,,27099
199,1,27099
34,1,27103
7,,27103
69,1,27105
30,,27105
2,1,27107
1612,1,27109
570,,27109
214,1,27111
80,,27111
47,1,27113
22,,27113
49,1,27115
20,,27115
7,1,27117
24,1,27119
18,,27119
4,,27121
11,1,27121
1593,,27123
5794,1,27123
2,1,27125
13,,27127
30,1,27127
7,1,27129
6,,27129
375,1,27131
110,,27131
35,1,27133
11,,27133
8,,27135
37,1,27135
1498,1,27137
456,,27137
950,1,27139
433,,27139
393,1,27141
226,,27141
10,1,27143
5,,27143
1264,1,27145
488,,27145
185,1,27147
73,,27147
80,1,27149
23,,27149
6,1,27151
3,,27151
73,1,27153
20,,27153
18,,27157
78,1,27157
52,1,27159
20,,27159
27,1,27161
12,,27161
1200,1,27163
449,,27163
15,,27165
15,1,27165
334,1,27169
129,,27169
254,,27171
508,1,27171
61,1,28001
51,,28001
114,1,28003
51,,28003
1,1,28005
22,1,28007
11,,28007
35,,28011
47,1,28011
17,1,28013
10,,28013
1,1,28017
2,,28017
12,1,28019
4,,28019
10,1,28021
1,,28021
11,1,28025
6,,28025
24,,28027
39,1,28027
21,1,28029
12,,28029
2,1,28031
1,,28031
563,1,28033
295,,28033
722,1,28035
434,,28035
16,1,28037
21,,28037
5,1,28039
2,,28039
7,,28041
9,1,28041
38,1,28043
19,,28043
115,1,28045
53,,28045
699,1,28047
598,,28047
1004,1,28049
482,,28049
16,1,28051
4,,28051
10,1,28053
3,,28053
38,1,28057
26,,28057
339,1,28059
241,,28059
1,,28061
1,,28065
3,1,28065
80,1,28067
51,,28067
1,,28069
413,1,28071
128,,28071
8,1,28073
108,,28075
128,1,28075
3,1,28079
4,,28079
156,1,28081
129,,28081
65,1,28083
28,,28083
42,1,28085
26,,28085
144,1,28087
55,,28087
318,1,28089
158,,28089
16,1,28091
13,,28091
17,1,28093
3,,28093
13,,28095
30,1,28095
12,1,28097
5,,28097
27,,28099
57,1,28099
3,1,28101
3,,28101
379,1,28105
156,,28105
22,1,28107
29,,28107
113,1,28109
52,,28109
3,,28111
51,1,28113
37,,28113
8,,28115
19,1,28115
49,1,28117
34,,28117
8,1,28119
2,,28119
333,1,28121
163,,28121
24,1,28123
18,,28123
23,1,28127
11,,28127
1,,28129
15,1,28131
9,,28131
12,1,28133
6,,28133
1,1,28135
1,,28135
22,1,28137
23,,28137
27,1,28139
14,,28139
23,,28141
11,1,28141
8,1,28143
2,,28143
44,1,28145
30,,28145
95,1,28149
64,,28149
90,1,28151
41,,28151
7,1,28153
6,,28153
6,,28159
8,1,28159
1,,28161
9,1,28161
38,1,28163
19,,28163
202,1,29001
64,,29001
19,1,29003
8,,29003
6,1,29005
3,,29005
67,1,29007
51,,29007
34,1,29009
32,,29009
8,1,29011
7,,29011
23,1,29013
12,,29013
19,1,29015
30,,29015
1,1,29017
1,,29017
2120,1,29019
623,,29019
357,1,29021
159,,29021
80,1,29023
78,,29023
8,1,29025
125,1,29027
65,,29027
113,,29029
270,1,29029
374,1,29031
165,,29031
10,1,29033
2,,29033
1,1,29035
332,1,29037
138,,29037
13,1,29039
4,,29039
1,1,29041
2,,29041
513,1,29043
227,,29043
69,1,29045
28,,29045
516,1,29047
153,,29047
191,1,29049
52,,29049
387,1,29051
177,,29051
8,,29053
34,1,29053
26,1,29055
14,,29055
2,1,29057
4,1,29059
2,,29059
8,1,29061
2,,29061
32,1,29065
15,,29065
1,1,29067
1,,29067
29,,29069
87,1,29069
399,1,29071
172,,29071
15,,29073
33,1,29073
6,1,29075
1,,29075
1644,1,29077
657,,29077
16,1,29079
11,,29079
22,1,29081
11,,29081
20,,29083
18,1,29083
8,1,29085
3,,29085
1,1,29087
2,,29087
9,,29089
15,1,29089
88,1,29091
36,,29091
4274,1,29095
1533,,29095
425,1,29097
208,,29097
763,1,29099
374,,29099
272,1,29101
108,,29101
3,1,29103
2,,29103
112,1,29105
63,,29105
44,,29107
73,1,29107
34,1,29109
31,,29109
38,1,29111
18,,29111
152,1,29113
83,,29113
12,1,29115
3,,29115
17,,29117
19,1,29117
29,1,29119
12,,29119
9,,29121
25,1,29121
30,1,29123
20,,29123
152,1,29127
63,,29127
4,1,29129
2,,29129
30,1,29131
14,,29131
130,1,29133
72,,29133
40,1,29135
33,,29135
11,1,29137
2,,29137
12,1,29139
1,,29139
25,,29141
54,1,29141
8,1,29143
9,,29143
159,1,29145
69,,29145
88,1,29147
36,,29147
6,1,29149
3,,29149
10,,29151
18,1,29151
110,1,29155
62,,29155
54,1,29157
17,,29157
158,1,29159
73,,29159
342,1,29161
103,,29161
12,1,29163
9,,29163
64,,29165
156,1,29165
146,,29167
315,1,29167
89,,29169
178,1,29169
8,1,29171
9,,29171
13,1,29173
4,,29173
90,1,29175
41,,29175
17,1,29177
12,,29177
9,1,29179
3,,29179
1048,,29183
2362,1,29183
4,1,29185
9,1,29186
32,,29186
210,1,29187
101,,29187
12589,1,29189
4208,,29189
58,1,29195
32,,29195
5,1,29199
3,,29199
109,1,29201
56,,29201
1,,29203
2,,29205
30,,29207
41,1,29207
19,1,29209
11,,29209
27,1,29211
5,,29211
470,1,29213
214,,29213
11,,29215
13,1,29215
27,1,29217
8,,29217
61,1,29219
17,,29219
1,,29221
3,1,29221
8,1,29223
2,,29223
26,,29225
33,1,29225
14,1,29229
8,,29229
29,1,30001
7,,30001
15,1,30003
14,,30003
3,1,30005
2,,30005
4,1,30007
33,1,30009
4,,30009
414,1,30013
128,,30013
25,1,30017
7,,30017
40,1,30021
9,,30021
9,,30023
18,1,30023
7,,30025
8,1,30025
17,1,30027
7,,30027
774,1,30029
377,,30029
1077,1,30031
284,,30031
62,1,30035
20,,30035
36,1,30041
14,,30041
11,1,30043
3,,30043
148,1,30047
71,,30047
629,1,30049
118,,30049
55,1,30053
14,,30053
40,1,30057
16,,30057
5,1,30059
1413,1,30063
372,,30063
9,1,30065
6,,30065
114,1,30067
33,,30067
2,1,30071
3,,30071
4,1,30073
3,,30073
12,1,30077
2,,30077
120,1,30081
42,,30081
35,1,30083
23,,30083
19,1,30085
12,,30085
14,,30087
24,1,30087
60,1,30089
11,,30089
223,1,30093
76,,30093
20,1,30095
5,,30095
17,1,30097
4,,30097
1,1,30099
9,1,30101
18,1,30105
9,,30105
870,1,30111
337,,30111
134,1,31001
49,,31001
7,1,31011
4,,31011
20,1,31013
14,,31013
118,,31019
286,1,31019
9,1,31021
6,1,31023
46,1,31025
17,,31025
10,1,31027
4,,31027
9,1,31029
1,,31029
10,1,31031
3,,31031
36,1,31033
10,,31033
25,1,31037
5,,31037
7,1,31039
8,,31039
2,,31041
2,1,31041
91,1,31043
26,,31043
30,1,31045
15,,31045
75,1,31047
34,,31047
201,1,31053
68,,31053
6256,1,31055
2156,,31055
4,1,31059
2,,31059
8,1,31063
1,,31063
8,1,31065
10,,31065
87,1,31067
13,,31067
11,1,31071
3,,31071
411,1,31079
166,,31079
8,,31081
33,1,31081
6,1,31083
3,,31083
7,1,31089
4,,31089
2,,31093
1,1,31093
15,1,31095
4,,31095
7,1,31097
4,,31097
3,1,31099
3,,31099
17,1,31101
27,,31101
1,1,31107
3046,1,31109
1118,,31109
177,1,31111
77,,31111
98,1,31119
56,,31119
37,1,31121
12,,31121
26,1,31127
7,,31127
56,1,31131
11,,31131
16,1,31137
8,,31137
15,1,31139
3,,31139
123,1,31141
51,,31141
16,1,31145
7,,31145
14,1,31147
3,,31147
56,1,31151
28,,31151
803,1,31153
306,,31153
67,1,31155
25,,31155
172,1,31157
94,,31157
49,1,31159
64,,31159
5,1,31167
5,,31167
1,1,31169
7,1,31173
13,,31173
5,1,31175
8,,31175
119,1,31177
39,,31177
34,1,31179
7,,31179
7,1,31181
10,,31181
11,,31185
32,1,31185
158,1,32001
78,,32001
27846,1,32003
10693,,32003
571,1,32005
154,,32005
119,,32007
309,1,32007
72,1,32013
36,,32013
8,1,32015
3,,32015
2,1,32017
496,1,32019
180,,32019
7,1,32021
3,,32021
456,1,32023
144,,32023
22,1,32027
6,,32027
11135,1,32031
3059,,32031
9,1,32033
8,,32033
620,1,32510
243,,32510
1111,1,33001
200,,33001
141,,33003
919,1,33003
1489,1,33005
223,,33005
374,1,33007
31,,33007
1279,1,33009
191,,33009
1016,,33011
5687,1,33011
2049,1,33013
302,,33013
3586,1,33015
749,,33015
2370,1,33017
367,,33017
67,,33019
376,1,33019
2627,1,34001
1116,,34001
9024,1,34003
3914,,34003
3315,1,34005
1536,,34005
3118,1,34007
1438,,34007
1256,1,34009
531,,34009
509,,34011
1124,1,34011
6881,1,34013
2548,,34013
2808,1,34015
1189,,34015
5819,1,34017
2283,,34017
1162,1,34019
554,,34019
4971,1,34021
1801,,34021
7400,1,34023
2942,,34023
5301,1,34025
2421,,34025
5950,1,34027
2335,,34027
3812,1,34029
1700,,34029
3920,1,34031
1878,,34031
115,1,34033
72,,34033
3524,1,34035
1193,,34035
1770,1,34037
2075,,34037
4717,1,34039
1851,,34039
1614,1,34041
7615,,34041
6965,1,35001
1969,,35001
179,1,35005
93,,35005
16,1,35006
7,,35006
6,,35007
36,1,35007
203,1,35009
91,,35009
714,1,35013
178,,35013
68,,35015
141,1,35015
56,1,35017
14,,35017
16,1,35019
2,,35019
51,1,35023
8,,35023
213,1,35025
135,,35025
23,,35027
66,1,35027
174,1,35028
45,,35028
42,1,35029
11,,35029
30,,35031
59,1,35031
3,1,35033
2,,35033
168,1,35035
79,,35035
12,1,35037
3,,35037
1,1,35039
1,,35039
46,1,35041
16,,35041
1046,1,35043
288,,35043
318,1,35045
91,,35045
51,1,35047
18,,35047
237,,35049
1025,1,35049
42,1,35051
8,,35051
55,1,35053
14,,35053
148,1,35055
28,,35055
15,1,35057
10,,35057
7,1,35059
2,,35059
102,1,35061
32,,35061
3230,1,36001
913,,36001
155,1,36003
73,,36003
589,,36007
1808,1,36007
186,1,36009
69,,36009
317,1,36011
104,,36011
753,1,36013
246,,36013
502,1,36015
284,,36015
534,1,36017
185,,36017
151,,36019
516,1,36019
756,1,36021
144,,36021
275,1,36023
73,,36023
192,1,36025
62,,36025
2995,1,36027
864,,36027
11029,1,36029
3749,,36029
281,1,36031
60,,36031
164,1,36033
47,,36033
133,,36035
444,1,36035
207,1,36037
105,,36037
316,1,36039
132,,36039
11,1,36041
2,,36041
254,1,36043
117,,36043
176,,36045
443,1,36045
25,1,36049
11,,36049
91,,36051
306,1,36051
360,1,36053
90,,36053
2104,,36055
6891,1,36055
212,1,36057
82,,36057
12497,1,36059
5136,,36059
113987,1,36061
50538,,36061
1152,1,36063
433,,36063
1362,1,36065
531,,36065
3904,1,36067
1163,,36067
648,1,36069
184,,36069
3008,1,36071
1129,,36071
167,1,36073
74,,36073
224,,36075
571,1,36075
339,1,36077
124,,36077
667,1,36079
230,,36079
1105,1,36083
347,,36083
2569,1,36087
1152,,36087
537,1,36089
198,,36089
606,,36091
1988,1,36091
1105,1,36093
343,,36093
34,,36095
93,1,36095
92,1,36097
24,,36097
41,,36099
178,1,36099
338,1,36101
159,,36101
14359,1,36103
5887,,36103
407,1,36105
164,,36105
176,1,36107
103,,36107
1953,1,36109
298,,36109
1749,1,36111
460,,36111
522,1,36113
173,,36113
177,1,36115
62,,36115
435,1,36117
206,,36117
10660,1,36119
3573,,36119
31,,36121
96,1,36121
118,1,36123
39,,36123
655,1,37001
401,,37001
62,1,37003
53,,37003
8,,37005
34,1,37005
168,1,37007
59,,37007
152,1,37009
68,,37009
218,1,37011
54,,37011
201,1,37013
107,,37013
9,,37015
7,1,37015
89,1,37017
44,,37017
870,1,37019
388,,37019
2974,1,37021
1001,,37021
336,1,37023
276,,37023
982,1,37025
570,,37025
272,1,37027
186,,37027
41,,37029
47,1,37029
580,1,37031
214,,37031
13,1,37033
50,,37033
828,1,37035
578,,37035
325,1,37037
140,,37037
33,,37039
68,1,37039
36,1,37041
25,,37041
23,1,37043
10,,37043
221,1,37045
145,,37045
54,1,37047
55,,37047
555,1,37049
396,,37049
1608,1,37051
1172,,37051
185,1,37053
106,,37053
446,1,37055
217,,37055
456,1,37057
394,,37057
125,,37059
253,1,37059
83,1,37061
58,,37061
3761,1,37063
1106,,37063
47,,37065
71,1,37065
2182,1,37067
954,,37067
132,1,37069
76,,37069
615,1,37071
503,,37071
3,1,37073
1,,37073
5,1,37075
4,,37075
147,1,37077
103,,37077
60,1,37079
52,,37079
3151,1,37081
1603,,37081
115,1,37083
94,,37083
235,1,37085
166,,37085
378,1,37087
179,,37087
346,,37089
613,1,37089
73,1,37091
30,,37091
100,1,37093
46,,37093
10,1,37095
4,,37095
881,1,37097
579,,37097
273,1,37099
159,,37099
739,1,37101
428,,37101
2,,37103
2,1,37103
496,1,37105
370,,37105
189,1,37107
167,,37107
322,1,37109
216,,37109
190,1,37111
101,,37111
137,,37113
374,1,37113
67,1,37115
46,,37115
79,1,37117
57,,37117
8404,1,37119
4784,,37119
54,1,37121
20,,37121
38,,37123
46,1,37123
404,1,37125
240,,37125
515,1,37127
272,,37127
1529,1,37129
690,,37129
13,1,37131
12,,37131
839,1,37133
558,,37133
2231,1,37135
496,,37135
22,1,37137
20,,37137
103,1,37139
96,,37139
224,1,37141
134,,37141
19,,37143
21,1,37143
121,1,37145
74,,37145
1914,1,37147
1185,,37147
47,1,37149
34,,37149
487,1,37151
320,,37151
115,1,37153
74,,37153
211,1,37155
191,,37155
180,1,37157
203,,37157
677,1,37159
354,,37159
221,1,37161
122,,37161
155,1,37163
136,,37163
83,1,37165
58,,37165
172,1,37167
131,,37167
128,,37169
196,1,37169
388,1,37171
266,,37171
64,1,37173
41,,37173
91,,37175
254,1,37175
7,1,37177
557,,37179
945,1,37179
74,1,37181
75,,37181
9199,1,37183
4420,,37183
14,1,37185
7,,37185
8,,37187
13,1,37187
761,1,37189
219,,37189
375,1,37191
753,,37191
234,1,37193
185,,37193
332,1,37195
203,,37195
61,1,37197
48,,37197
37,,37199
122,1,37199
7,1,38001
4,,38001
24,1,38003
11,,38003
13,1,38005
7,,38005
8,1,38009
6,,38009
15,1,38011
11,,38011
208,,38015
471,1,38015
482,,38017
1159,1,38017
2,1,38019
6,,38019
25,1,38021
23,,38021
9,,38025
7,1,38025
4,1,38027
2,,38027
11,1,38031
2,,38031
952,1,38035
350,,38035
2,,38043
61,1,38053
43,,38053
3,,38055
3,1,38055
25,,38057
58,1,38057
7,,38059
32,1,38059
10,,38061
14,1,38061
10,1,38067
12,,38067
11,1,38069
6,,38069
38,1,38071
17,,38071
20,1,38073
2,,38073
25,,38077
42,1,38077
32,1,38079
15,,38079
6,1,38081
1,,38081
1,,38085
75,,38089
113,1,38089
71,1,38093
29,,38093
5,1,38097
1,,38097
26,1,38099
11,,38099
293,1,38101
172,,38101
160,1,38105
67,,38105
38,1,39001
518,,39001
6093,,39003
796,1,39003
6696,,39005
432,1,39005
659,1,39007
9594,,39007
944,1,39009
4324,,39009
313,1,39011
2636,,39011
211,1,39013
4376,,39013
131,1,39015
3328,,39015
4219,1,39017
98452,,39017
1121,,39019
126,1,39019
318,1,39021
1922,,39021
846,1,39023
7460,,39023
17621,,39025
1767,1,39025
418,1,39027
9391,,39027
404,1,39029
5031,,39029
297,1,39031
5337,,39031
376,1,39033
8046,,39033
14094,1,39035
111070,,39035
1995,,39037
258,1,39037
326,1,39039
1980,,39039
1589,1,39041
26387,,39041
11317,,39043
906,1,39043
1008,1,39045
22842,,39045
132,1,39047
4953,,39047
18570,1,39049
225755,,39049
332,1,39051
2964,,39051
738,1,39053
4740,,39053
704,1,39055
4565,,39055
1499,1,39057
9576,,39057
166,1,39059
1676,,39059
12354,1,39061
97863,,39061
615,1,39063
12811,,39063
286,1,39065
2969,,39065
120,,39067
15,1,39067
255,1,39069
2858,,39069
137,1,39071
1398,,39071
650,1,39073
17211,,39073
139,1,39075
1087,,39075
575,1,39077
8138,,39077
139,1,39079
3287,,39079
227,1,39081
1863,,39081
708,1,39083
10430,,39083
2014,1,39085
41550,,39085
231,1,39087
1791,,39087
1492,1,39089
26036,,39089
253,1,39091
3554,,39091
3795,1,39093
41487,,39093
4657,1,39095
37884,,39095
142,1,39097
1592,,39097
2370,1,39099
13799,,39099
462,1,39101
15441,,39101
2842,1,39103
46286,,39103
13,1,39105
82,,39105
362,1,39107
5681,,39107
700,1,39109
5976,,39109
53,1,39111
235,,39111
5014,1,39113
56032,,39113
25,1,39115
346,,39115
147,1,39117
1241,,39117
612,1,39119
15494,,39119
24,1,39121
136,,39121
859,1,39123
9493,,39123
49,1,39125
365,,39125
626,,39127
61,1,39127
457,1,39129
3079,,39129
104,1,39131
3758,,39131
1799,1,39133
12366,,39133
132,1,39135
1575,,39135
203,1,39137
1668,,39137
15007,,39139
890,1,39139
775,1,39141
19535,,39141
528,1,39143
5211,,39143
4004,,39145
273,1,39145
410,1,39147
2708,,39147
284,1,39149
2857,,39149
41883,,39151
3331,1,39151
6535,1,39153
59659,,39153
1445,1,39155
12745,,39155
7746,,39157
711,1,39157
4976,,39159
433,1,39159
136,1,39161
3092,,39161
30,1,39163
186,,39163
2331,1,39165
35637,,39165
615,1,39167
4104,,39167
1047,1,39169
16479,,39169
175,1,39171
1658,,39171
1597,1,39173
16782,,39173
1856,,39175
176,1,39175
8,1,40001
11,,40001
8,1,40005
1,,40005
49,1,40009
80,,40009
2,1,40011
79,1,40013
60,,40013
23,1,40015
15,,40015
267,1,40017
150,,40017
110,1,40019
84,,40019
132,1,40021
43,,40021
8,1,40023
2,,40023
2,,40025
1438,1,40027
506,,40027
501,1,40031
213,,40031
2,1,40033
11,,40035
14,1,40035
231,1,40037
102,,40037
63,1,40039
30,,40039
129,1,40041
81,,40041
201,1,40047
99,,40047
33,,40049
33,1,40049
71,1,40051
61,,40051
5,,40061
19,1,40061
4,1,40063
106,1,40065
40,,40065
10,1,40069
3,,40069
128,1,40071
42,,40071
90,1,40073
68,,40073
6,1,40077
2,,40077
59,1,40079
21,,40079
17,1,40081
13,,40081
77,1,40083
46,,40083
19,1,40085
6,,40085
171,1,40087
87,,40087
61,1,40089
48,,40089
29,1,40091
16,,40091
2,1,40093
3,,40095
9,1,40095
60,1,40097
44,,40097
32,1,40099
20,,40099
277,1,40101
138,,40101
9,1,40103
1,,40103
2,,40105
3,1,40105
2,1,40107
3,,40107
4580,1,40109
1780,,40109
70,1,40111
35,,40111
186,1,40113
93,,40113
39,1,40115
22,,40115
25,1,40117
2,,40117
554,1,40119
157,,40119
95,1,40121
44,,40121
137,1,40123
89,,40123
122,1,40125
76,,40125
6,1,40127
6,,40127
166,1,40131
124,,40131
11,,40133
29,1,40133
36,1,40135
22,,40135
105,1,40137
50,,40137
53,1,40139
58,,40139
10,1,40141
2993,1,40143
1127,,40143
863,1,40145
439,,40145
235,1,40147
104,,40147
2,,40149
11,1,40151
8,,40151
21,,40153
39,1,40153
27,1,41001
9,,41001
167,,41003
937,1,41003
3020,1,41005
849,,41005
67,,41007
353,1,41007
79,1,41009
26,,41009
377,1,41011
109,,41011
55,1,41013
15,,41013
164,1,41015
41,,41015
1715,1,41017
360,,41017
482,1,41019
146,,41019
10,1,41023
2,,41023
11,1,41025
3,,41025
86,,41027
400,1,41027
2225,1,41029
476,,41029
45,1,41031
24,,41031
201,,41033
544,1,41033
112,,41035
274,1,41035
15,1,41037
8,,41037
3194,1,41039
746,,41039
603,1,41041
125,,41041
143,,41043
569,1,41043
24,1,41045
11,,41045
1799,1,41047
673,,41047
9,,41049
15,1,41049
14334,1,41051
3387,,41051
217,1,41053
93,,41053
263,1,41057
71,,41057
339,1,41059
109,,41059
165,1,41061
64,,41061
47,1,41063
3,,41063
164,1,41065
55,,41065
5208,1,41067
1518,,41067
1,,41069
688,1,41071
245,,41071
1469,1,42001
7858,,42001
21838,1,42003
89735,,42003
1212,,42005
260,1,42005
1057,1,42007
3395,,42007
173,1,42009
906,,42009
14279,,42011
3890,1,42011
2092,1,42013
8625,,42013
1256,1,42015
3433,,42015
11057,1,42017
61303,,42017
2709,1,42019
20576,,42019
1215,1,42021
4819,,42021
26,1,42023
105,,42023
574,1,42025
8008,,42025
2887,1,42027
9504,,42027
81129,,42029
9751,1,42029
107,1,42031
514,,42031
480,1,42033
1618,,42033
596,,42035
147,1,42035
652,1,42037
2729,,42037
1219,1,42039
4562,,42039
3689,1,42041
11822,,42041
4472,1,42043
13816,,42043
9459,1,42045
31677,,42045
2388,,42047
535,1,42047
28422,,42049
4116,1,42049
12001,,42051
1249,1,42051
2,1,42053
1,,42053
1036,1,42055
6565,,42055
466,1,42059
7366,,42059
317,1,42061
1435,,42061
536,1,42063
2026,,42063
274,1,42065
874,,42065
201,1,42067
538,,42067
12742,,42069
2457,1,42069
7012,1,42071
150637,,42071
766,1,42073
2852,,42073
841,1,42075
3668,,42075
5668,1,42077
62048,,42077
4930,1,42079
27413,,42079
900,1,42081
3758,,42081
1258,,42083
206,1,42083
1195,1,42085
9540,,42085
265,1,42087
936,,42087
1978,1,42089
15165,,42089
13992,1,42091
83000,,42091
308,1,42093
876,,42093
5788,1,42095
28321,,42095
737,1,42097
5154,,42097
257,1,42099
1393,,42099
23753,1,42101
154139,,42101
848,,42103
248,1,42103
99,1,42105
369,,42105
2090,1,42107
6817,,42107
1300,,42109
369,1,42109
317,1,42111
2108,,42111
10,,42113
333,1,42115
1010,,42115
989,,42117
312,1,42117
603,1,42119
2396,,42119
1241,1,42121
3901,,42121
6936,,42123
300,1,42123
1894,1,42125
25914,,42125
354,1,42127
1654,,42127
41659,,42129
3723,1,42129
499,1,42131
1726,,42131
3889,1,42133
28007,,42133
572,1,44001
139,,44001
624,,44003
1372,1,44003
904,1,44005
292,,44005
4779,1,44007
1717,,44007
351,,44009
1514,1,44009
83,1,45001
56,,45001
651,1,45003
334,,45003
1,1,45005
644,1,45007
349,,45007
16,1,45009
12,,45009
35,1,45011
25,,45011
572,,45013
1317,1,45013
426,1,45015
245,,45015
771,,45019
1783,1,45019
224,1,45021
105,,45021
79,1,45023
29,,45023
79,1,45025
71,,45025
41,1,45027
24,,45027
130,1,45029
70,,45029
119,1,45031
76,,45031
60,1,45033
27,,45033
413,1,45035
239,,45035
9,1,45037
3,,45037
48,1,45039
20,,45039
474,1,45041
271,,45041
294,1,45043
105,,45043
1535,,45045
2958,1,45045
192,1,45047
117,,45047
8,,45049
26,1,45049
2128,1,45051
1249,,45051
57,,45053
89,1,45053
280,1,45055
158,,45055
224,1,45057
120,,45057
126,1,45059
71,,45059
6,1,45061
7,,45061
1023,1,45063
742,,45063
42,1,45065
6,,45065
27,1,45067
38,,45067
19,1,45069
9,,45069
34,1,45071
23,,45071
262,1,45073
94,,45073
125,1,45075
53,,45075
668,1,45077
233,,45077
2041,1,45079
699,,45079
16,1,45081
9,,45081
638,,45083
1265,1,45083
340,1,45085
239,,45085
13,1,45087
19,,45087
16,1,45089
5,,45089
1606,1,45091
824,,45091
1,1,46003
45,1,46005
25,,46005
15,1,46009
10,,46009
268,1,46011
